Gene,HCs_spec,Macula.SCs_spec,Crista.SCs_spec
eve1_zgc:174917,1,1,1
chp1_eve1,1,1,1
eve1_nedd4a,1,1,1
eve1_trim35-12,1,1,1
eve1_si:ch211-153b23.5,1,1,1
ccl19b_eve1,1,1,1
eve1_foxd2,1,1,1
asph_eve1,1,1,1
eve1_si:ch211-202h22.9,1,1,1
eve1_si:ch211-266g18.6,1,1,1
eve1_slc12a10.1,1,1,1
eve1_tbx3a,1,1,1
eve1_si:ch211-153b23.3,1,1,1
eve1_sstr5,1,1,1
eve1_si:ch211-196g2.4,1,1,1
si:ch211-270g19.5_stk25a,1,1,1
hoxb13a_si:ch211-270g19.5,1,1,1
hoxa13a_si:ch211-270g19.5,1,1,1
agr2_si:ch211-270g19.5,1,1,1
prr15la_si:ch211-270g19.5,1,1,1
irg1l_si:ch211-270g19.5,1,1,1
cd44a_si:ch211-270g19.5,1,1,1
fer1l4_si:ch211-270g19.5,1,1,1
si:ch211-153b23.4_si:ch211-270g19.5,1,1,1
si:ch211-270g19.5_zgc:174917,1,1,1
chp1_si:ch211-270g19.5,1,1,1
nedd4a_si:ch211-270g19.5,1,0.999365079,0.999365079
si:ch211-270g19.5_trim35-12,1,1,1
si:ch211-153b23.5_si:ch211-270g19.5,1,1,1
ccl19b_si:ch211-270g19.5,1,1,1
foxd2_si:ch211-270g19.5,1,1,1
asph_si:ch211-270g19.5,1,1,1
si:ch211-202h22.9_si:ch211-270g19.5,1,1,1
si:ch211-266g18.6_si:ch211-270g19.5,1,1,1
si:ch211-270g19.5_slc12a10.1,1,1,1
si:ch211-270g19.5_tbx3a,1,1,1
si:ch211-153b23.3_si:ch211-270g19.5,1,1,1
si:ch211-270g19.5_sstr5,1,1,1
si:ch211-196g2.4_si:ch211-270g19.5,1,0.999365079,0.999365079
hoxb13a_stk25a,1,1,1
hoxa13a_stk25a,1,1,1
agr2_stk25a,0.975409836,0.984126984,0.975409836
prr15la_stk25a,0.991803279,0.986666667,0.986666667
irg1l_stk25a,1,1,1
cd44a_stk25a,1,1,1
fer1l4_stk25a,1,1,1
si:ch211-153b23.4_stk25a,1,1,1
stk25a_zgc:174917,1,1,1
chp1_stk25a,1,0.993650794,0.993650794
nedd4a_stk25a,0.991803279,0.982857143,0.982857143
stk25a_trim35-12,1,1,1
si:ch211-153b23.5_stk25a,1,0.991746032,0.991746032
ccl19b_stk25a,1,1,1
foxd2_stk25a,1,1,1
asph_stk25a,0.991803279,0.996825397,0.991803279
si:ch211-202h22.9_stk25a,1,1,1
si:ch211-266g18.6_stk25a,1,1,1
slc12a10.1_stk25a,1,1,1
stk25a_tbx3a,1,0.993650794,0.993650794
si:ch211-153b23.3_stk25a,1,1,1
sstr5_stk25a,1,1,1
si:ch211-196g2.4_stk25a,1,0.987301587,0.987301587
hoxa13a_hoxb13a,1,1,1
agr2_hoxb13a,1,1,1
hoxb13a_prr15la,1,1,1
hoxb13a_irg1l,1,1,1
cd44a_hoxb13a,1,1,1
fer1l4_hoxb13a,1,1,1
hoxb13a_si:ch211-153b23.4,1,1,1
hoxb13a_zgc:174917,1,1,1
chp1_hoxb13a,1,1,1
hoxb13a_nedd4a,1,1,1
hoxb13a_trim35-12,1,1,1
hoxb13a_si:ch211-153b23.5,1,1,1
ccl19b_hoxb13a,1,1,1
foxd2_hoxb13a,1,1,1
asph_hoxb13a,1,1,1
hoxb13a_si:ch211-202h22.9,1,1,1
hoxb13a_si:ch211-266g18.6,1,1,1
hoxb13a_slc12a10.1,1,1,1
hoxb13a_tbx3a,1,1,1
hoxb13a_si:ch211-153b23.3,1,1,1
hoxb13a_sstr5,1,1,1
hoxb13a_si:ch211-196g2.4,1,1,1
agr2_hoxa13a,1,1,1
hoxa13a_prr15la,1,1,1
hoxa13a_irg1l,1,1,1
cd44a_hoxa13a,1,1,1
fer1l4_hoxa13a,1,1,1
hoxa13a_si:ch211-153b23.4,1,1,1
hoxa13a_zgc:174917,1,1,1
chp1_hoxa13a,1,1,1
hoxa13a_nedd4a,1,1,1
hoxa13a_trim35-12,1,1,1
hoxa13a_si:ch211-153b23.5,1,1,1
ccl19b_hoxa13a,1,1,1
foxd2_hoxa13a,1,1,1
asph_hoxa13a,1,1,1
hoxa13a_si:ch211-202h22.9,1,1,1
hoxa13a_si:ch211-266g18.6,1,1,1
hoxa13a_slc12a10.1,1,1,1
hoxa13a_tbx3a,1,1,1
hoxa13a_si:ch211-153b23.3,1,1,1
hoxa13a_sstr5,1,1,1
hoxa13a_si:ch211-196g2.4,1,1,1
agr2_prr15la,0.973913043,0.973913043,0.975409836
agr2_irg1l,1,1,1
agr2_cd44a,1,1,1
agr2_fer1l4,0.991803279,0.999365079,0.991803279
agr2_si:ch211-153b23.4,1,1,1
agr2_zgc:174917,1,1,1
agr2_chp1,0.965217391,0.965217391,0.991746032
agr2_nedd4a,0.965217391,0.965217391,0.967213115
agr2_trim35-12,0.991803279,0.999365079,0.991803279
agr2_si:ch211-153b23.5,1,0.993015873,0.993015873
agr2_ccl19b,1,1,1
agr2_foxd2,1,0.999365079,0.999365079
agr2_asph,0.965217391,0.965217391,0.967213115
agr2_si:ch211-202h22.9,1,1,1
agr2_si:ch211-266g18.6,0.93442623,0.991304348,0.93442623
agr2_slc12a10.1,1,1,1
agr2_tbx3a,0.983606557,0.98984127,0.983606557
agr2_si:ch211-153b23.3,1,1,1
agr2_sstr5,1,0.999365079,0.999365079
agr2_si:ch211-196g2.4,0.991803279,0.98031746,0.98031746
irg1l_prr15la,1,1,1
cd44a_prr15la,1,1,1
fer1l4_prr15la,1,0.999365079,0.999365079
prr15la_si:ch211-153b23.4,1,1,1
prr15la_zgc:174917,1,1,1
chp1_prr15la,1,0.995555556,0.995555556
nedd4a_prr15la,0.991803279,0.978412698,0.978412698
prr15la_trim35-12,1,0.999365079,0.999365079
prr15la_si:ch211-153b23.5,1,0.991746032,0.991746032
ccl19b_prr15la,1,1,1
foxd2_prr15la,1,1,1
asph_prr15la,0.983606557,0.995555556,0.983606557
prr15la_si:ch211-202h22.9,1,1,1
prr15la_si:ch211-266g18.6,0.983606557,1,0.983606557
prr15la_slc12a10.1,1,1,1
prr15la_tbx3a,0.991304348,0.991304348,0.994285714
prr15la_si:ch211-153b23.3,1,1,1
prr15la_sstr5,1,1,1
prr15la_si:ch211-196g2.4,0.991803279,0.988571429,0.988571429
cd44a_irg1l,1,1,1
fer1l4_irg1l,1,1,1
irg1l_si:ch211-153b23.4,1,1,1
irg1l_zgc:174917,1,1,1
chp1_irg1l,1,1,1
irg1l_nedd4a,1,1,1
irg1l_trim35-12,1,1,1
irg1l_si:ch211-153b23.5,1,1,1
ccl19b_irg1l,1,1,1
foxd2_irg1l,1,1,1
asph_irg1l,1,1,1
irg1l_si:ch211-202h22.9,1,1,1
irg1l_si:ch211-266g18.6,1,1,1
irg1l_slc12a10.1,1,1,1
irg1l_tbx3a,1,1,1
irg1l_si:ch211-153b23.3,1,1,1
irg1l_sstr5,1,1,1
irg1l_si:ch211-196g2.4,1,1,1
cd44a_fer1l4,1,1,1
cd44a_si:ch211-153b23.4,1,1,1
cd44a_zgc:174917,1,1,1
cd44a_chp1,1,1,1
cd44a_nedd4a,1,1,1
cd44a_trim35-12,1,1,1
cd44a_si:ch211-153b23.5,1,1,1
ccl19b_cd44a,1,1,1
cd44a_foxd2,1,1,1
asph_cd44a,1,1,1
cd44a_si:ch211-202h22.9,1,1,1
cd44a_si:ch211-266g18.6,1,1,1
cd44a_slc12a10.1,1,1,1
cd44a_tbx3a,1,1,1
cd44a_si:ch211-153b23.3,1,1,1
cd44a_sstr5,1,1,1
cd44a_si:ch211-196g2.4,1,1,1
fer1l4_si:ch211-153b23.4,1,1,1
fer1l4_zgc:174917,1,1,1
chp1_fer1l4,1,1,1
fer1l4_nedd4a,0.991803279,0.999365079,0.991803279
fer1l4_trim35-12,1,1,1
fer1l4_si:ch211-153b23.5,1,1,1
ccl19b_fer1l4,1,1,1
fer1l4_foxd2,1,1,1
asph_fer1l4,1,1,1
fer1l4_si:ch211-202h22.9,1,1,1
fer1l4_si:ch211-266g18.6,0.991803279,1,0.991803279
fer1l4_slc12a10.1,1,1,1
fer1l4_tbx3a,1,1,1
fer1l4_si:ch211-153b23.3,1,1,1
fer1l4_sstr5,1,1,1
fer1l4_si:ch211-196g2.4,1,1,1
si:ch211-153b23.4_zgc:174917,1,1,1
chp1_si:ch211-153b23.4,1,1,1
nedd4a_si:ch211-153b23.4,1,0.999365079,0.999365079
si:ch211-153b23.4_trim35-12,1,1,1
si:ch211-153b23.4_si:ch211-153b23.5,1,0.999365079,0.999365079
ccl19b_si:ch211-153b23.4,1,1,1
foxd2_si:ch211-153b23.4,1,1,1
asph_si:ch211-153b23.4,1,1,1
si:ch211-153b23.4_si:ch211-202h22.9,1,1,1
si:ch211-153b23.4_si:ch211-266g18.6,1,1,1
si:ch211-153b23.4_slc12a10.1,1,1,1
si:ch211-153b23.4_tbx3a,1,1,1
si:ch211-153b23.3_si:ch211-153b23.4,1,1,1
si:ch211-153b23.4_sstr5,1,1,1
si:ch211-153b23.4_si:ch211-196g2.4,1,1,1
chp1_zgc:174917,1,1,1
nedd4a_zgc:174917,1,1,1
trim35-12_zgc:174917,1,1,1
si:ch211-153b23.5_zgc:174917,1,1,1
ccl19b_zgc:174917,1,1,1
foxd2_zgc:174917,1,1,1
asph_zgc:174917,1,1,1
si:ch211-202h22.9_zgc:174917,1,1,1
si:ch211-266g18.6_zgc:174917,1,1,1
slc12a10.1_zgc:174917,1,1,1
tbx3a_zgc:174917,1,1,1
si:ch211-153b23.3_zgc:174917,1,1,1
sstr5_zgc:174917,1,1,1
si:ch211-196g2.4_zgc:174917,1,1,1
chp1_nedd4a,0.991304348,0.986031746,0.986031746
chp1_trim35-12,1,1,1
chp1_si:ch211-153b23.5,1,0.997460317,0.997460317
ccl19b_chp1,1,1,1
chp1_foxd2,1,1,1
asph_chp1,0.991304348,0.991304348,0.997460317
chp1_si:ch211-202h22.9,1,1,1
chp1_si:ch211-266g18.6,0.975409836,0.999365079,0.975409836
chp1_slc12a10.1,1,1,1
chp1_tbx3a,0.991803279,0.997460317,0.991803279
chp1_si:ch211-153b23.3,1,1,1
chp1_sstr5,1,1,1
chp1_si:ch211-196g2.4,0.991304348,0.988571429,0.988571429
nedd4a_trim35-12,0.991803279,1,0.991803279
nedd4a_si:ch211-153b23.5,1,0.987936508,0.987936508
ccl19b_nedd4a,1,1,1
foxd2_nedd4a,1,1,1
asph_nedd4a,1,0.98984127,0.98984127
nedd4a_si:ch211-202h22.9,1,1,1
nedd4a_si:ch211-266g18.6,0.991304348,0.991304348,0.991803279
nedd4a_slc12a10.1,1,0.998730159,0.998730159
nedd4a_tbx3a,0.991803279,0.98984127,0.98984127
nedd4a_si:ch211-153b23.3,1,1,1
nedd4a_sstr5,1,0.999365079,0.999365079
nedd4a_si:ch211-196g2.4,0.991304348,0.964444444,0.964444444
si:ch211-153b23.5_trim35-12,1,1,1
ccl19b_trim35-12,1,1,1
foxd2_trim35-12,1,1,1
asph_trim35-12,1,1,1
si:ch211-202h22.9_trim35-12,1,1,1
si:ch211-266g18.6_trim35-12,1,1,1
slc12a10.1_trim35-12,1,1,1
tbx3a_trim35-12,1,1,1
si:ch211-153b23.3_trim35-12,1,1,1
sstr5_trim35-12,1,1,1
si:ch211-196g2.4_trim35-12,1,1,1
ccl19b_si:ch211-153b23.5,1,1,1
foxd2_si:ch211-153b23.5,1,1,1
asph_si:ch211-153b23.5,1,0.996825397,0.996825397
si:ch211-153b23.5_si:ch211-202h22.9,1,1,1
si:ch211-153b23.5_si:ch211-266g18.6,1,1,1
si:ch211-153b23.5_slc12a10.1,1,1,1
si:ch211-153b23.5_tbx3a,1,0.997460317,0.997460317
si:ch211-153b23.3_si:ch211-153b23.5,1,1,1
si:ch211-153b23.5_sstr5,1,1,1
si:ch211-153b23.5_si:ch211-196g2.4,1,0.993650794,0.993650794
ccl19b_foxd2,1,1,1
asph_ccl19b,1,1,1
ccl19b_si:ch211-202h22.9,1,1,1
ccl19b_si:ch211-266g18.6,1,1,1
ccl19b_slc12a10.1,1,1,1
ccl19b_tbx3a,1,1,1
ccl19b_si:ch211-153b23.3,1,1,1
ccl19b_sstr5,1,1,1
ccl19b_si:ch211-196g2.4,1,1,1
asph_foxd2,1,1,1
foxd2_si:ch211-202h22.9,1,1,1
foxd2_si:ch211-266g18.6,1,1,1
foxd2_slc12a10.1,1,1,1
foxd2_tbx3a,1,1,1
foxd2_si:ch211-153b23.3,1,1,1
foxd2_sstr5,1,1,1
foxd2_si:ch211-196g2.4,1,1,1
asph_si:ch211-202h22.9,1,1,1
asph_si:ch211-266g18.6,0.991803279,1,0.991803279
asph_slc12a10.1,1,1,1
asph_tbx3a,1,0.994920635,0.994920635
asph_si:ch211-153b23.3,1,1,1
asph_sstr5,1,1,1
asph_si:ch211-196g2.4,1,0.987936508,0.987936508
si:ch211-202h22.9_si:ch211-266g18.6,1,1,1
si:ch211-202h22.9_slc12a10.1,1,1,1
si:ch211-202h22.9_tbx3a,1,1,1
si:ch211-153b23.3_si:ch211-202h22.9,1,1,1
si:ch211-202h22.9_sstr5,1,1,1
si:ch211-196g2.4_si:ch211-202h22.9,1,1,1
si:ch211-266g18.6_slc12a10.1,1,1,1
si:ch211-266g18.6_tbx3a,0.991803279,1,0.991803279
si:ch211-153b23.3_si:ch211-266g18.6,1,1,1
si:ch211-266g18.6_sstr5,1,1,1
si:ch211-196g2.4_si:ch211-266g18.6,0.991803279,0.999365079,0.991803279
slc12a10.1_tbx3a,1,1,1
si:ch211-153b23.3_slc12a10.1,1,1,1
slc12a10.1_sstr5,1,1,1
si:ch211-196g2.4_slc12a10.1,1,1,1
si:ch211-153b23.3_tbx3a,1,1,1
sstr5_tbx3a,1,0.999365079,0.999365079
si:ch211-196g2.4_tbx3a,1,0.993015873,0.993015873
si:ch211-153b23.3_sstr5,1,1,1
si:ch211-153b23.3_si:ch211-196g2.4,1,1,1
si:ch211-196g2.4_sstr5,1,1,1
arl4ab_prg4b,1,1,1
arl4ab_serpine1,1,1,1
arl4ab_ugt5b2,1,0.999365079,0.999365079
arl4ab_slc43a3b,1,1,1
arl4ab_f9b,1,0.999365079,0.999365079
arl4ab_h6pd,1,0.996825397,0.996825397
abcc12_arl4ab,1,1,1
arl4ab_pcxa,0.991803279,0.967619048,0.967619048
arl4ab_slc37a4a,1,1,1
arl4ab_serping1,1,1,1
arl4ab_igf2bp3,1,1,1
arl4ab_zgc:174259,1,1,1
arl4ab_uroc1,1,1,1
arl4ab_hsd3b7,1,0.960634921,0.960634921
arl4ab_mthfd1b,1,0.996825397,0.996825397
arl4ab_bmp1a,0.991803279,0.998730159,0.991803279
arl4ab_si:ch211-214j24.14,1,1,1
arl4ab_cfhl2,1,0.999365079,0.999365079
arl4ab_pls3,1,0.999365079,0.999365079
arl4ab_slc7a2,1,0.994920635,0.994920635
arl4ab_CABZ01032488.1,1,1,1
arl4ab_itgb1b.2,1,0.999365079,0.999365079
arl4ab_ech1,1,0.997460317,0.997460317
prg4b_serpine1,1,1,1
prg4b_ugt5b2,1,1,1
prg4b_slc43a3b,1,1,1
f9b_prg4b,1,1,1
h6pd_prg4b,1,1,1
abcc12_prg4b,1,1,1
pcxa_prg4b,0.991803279,1,0.991803279
prg4b_slc37a4a,1,1,1
prg4b_serping1,1,1,1
igf2bp3_prg4b,1,1,1
prg4b_zgc:174259,1,1,1
prg4b_uroc1,1,1,1
hsd3b7_prg4b,1,1,1
mthfd1b_prg4b,1,1,1
bmp1a_prg4b,1,1,1
prg4b_si:ch211-214j24.14,1,1,1
cfhl2_prg4b,1,1,1
pls3_prg4b,1,1,1
prg4b_slc7a2,1,1,1
CABZ01032488.1_prg4b,1,1,1
itgb1b.2_prg4b,1,1,1
ech1_prg4b,1,1,1
serpine1_ugt5b2,1,1,1
serpine1_slc43a3b,1,1,1
f9b_serpine1,1,1,1
h6pd_serpine1,1,1,1
abcc12_serpine1,1,1,1
pcxa_serpine1,1,1,1
serpine1_slc37a4a,1,1,1
serpine1_serping1,1,1,1
igf2bp3_serpine1,1,1,1
serpine1_zgc:174259,1,1,1
serpine1_uroc1,1,1,1
hsd3b7_serpine1,1,1,1
mthfd1b_serpine1,1,1,1
bmp1a_serpine1,1,1,1
serpine1_si:ch211-214j24.14,1,1,1
cfhl2_serpine1,1,1,1
pls3_serpine1,1,1,1
serpine1_slc7a2,1,1,1
CABZ01032488.1_serpine1,1,1,1
itgb1b.2_serpine1,1,1,1
ech1_serpine1,1,1,1
slc43a3b_ugt5b2,1,1,1
f9b_ugt5b2,1,1,1
h6pd_ugt5b2,1,1,1
abcc12_ugt5b2,1,1,1
pcxa_ugt5b2,0.983606557,0.991304348,0.983606557
slc37a4a_ugt5b2,1,1,1
serping1_ugt5b2,1,1,1
igf2bp3_ugt5b2,1,1,1
ugt5b2_zgc:174259,1,1,1
ugt5b2_uroc1,1,1,1
hsd3b7_ugt5b2,0.991304348,0.991304348,0.998730159
mthfd1b_ugt5b2,1,1,1
bmp1a_ugt5b2,0.991304348,0.991304348,0.991803279
si:ch211-214j24.14_ugt5b2,1,1,1
cfhl2_ugt5b2,1,1,1
pls3_ugt5b2,0.991803279,1,0.991803279
slc7a2_ugt5b2,1,1,1
CABZ01032488.1_ugt5b2,1,1,1
itgb1b.2_ugt5b2,1,1,1
ech1_ugt5b2,1,1,1
f9b_slc43a3b,1,1,1
h6pd_slc43a3b,1,0.999365079,0.999365079
abcc12_slc43a3b,1,1,1
pcxa_slc43a3b,1,0.996825397,0.996825397
slc37a4a_slc43a3b,1,1,1
serping1_slc43a3b,1,1,1
igf2bp3_slc43a3b,1,1,1
slc43a3b_zgc:174259,1,1,1
slc43a3b_uroc1,1,1,1
hsd3b7_slc43a3b,1,0.996825397,0.996825397
mthfd1b_slc43a3b,1,0.999365079,0.999365079
bmp1a_slc43a3b,1,1,1
si:ch211-214j24.14_slc43a3b,1,1,1
cfhl2_slc43a3b,1,1,1
pls3_slc43a3b,0.991304348,0.991304348,1
slc43a3b_slc7a2,0.991304348,0.991304348,1
CABZ01032488.1_slc43a3b,1,1,1
itgb1b.2_slc43a3b,1,1,1
ech1_slc43a3b,1,1,1
f9b_h6pd,1,0.995555556,0.995555556
abcc12_f9b,1,1,1
f9b_pcxa,1,0.980952381,0.980952381
f9b_slc37a4a,1,1,1
f9b_serping1,1,1,1
f9b_igf2bp3,1,0.999365079,0.999365079
f9b_zgc:174259,1,1,1
f9b_uroc1,1,1,1
f9b_hsd3b7,1,0.985396825,0.985396825
f9b_mthfd1b,1,0.994920635,0.994920635
bmp1a_f9b,1,0.999365079,0.999365079
f9b_si:ch211-214j24.14,1,1,1
cfhl2_f9b,1,1,1
f9b_pls3,1,0.999365079,0.999365079
f9b_slc7a2,1,0.994920635,0.994920635
CABZ01032488.1_f9b,1,1,1
f9b_itgb1b.2,1,1,1
ech1_f9b,1,0.998730159,0.998730159
abcc12_h6pd,1,1,1
h6pd_pcxa,0.991304348,0.961904762,0.961904762
h6pd_slc37a4a,1,0.998730159,0.998730159
h6pd_serping1,1,0.999365079,0.999365079
h6pd_igf2bp3,1,1,1
h6pd_zgc:174259,1,1,1
h6pd_uroc1,1,1,1
h6pd_hsd3b7,0.991304348,0.951746032,0.951746032
h6pd_mthfd1b,0.991304348,0.98984127,0.98984127
bmp1a_h6pd,0.991304348,0.991304348,0.991803279
h6pd_si:ch211-214j24.14,1,1,1
cfhl2_h6pd,1,1,1
h6pd_pls3,1,0.998730159,0.998730159
h6pd_slc7a2,1,0.991111111,0.991111111
CABZ01032488.1_h6pd,1,1,1
h6pd_itgb1b.2,1,0.999365079,0.999365079
ech1_h6pd,1,0.998730159,0.998730159
abcc12_pcxa,1,0.999365079,0.999365079
abcc12_slc37a4a,1,1,1
abcc12_serping1,1,1,1
abcc12_igf2bp3,1,1,1
abcc12_zgc:174259,1,1,1
abcc12_uroc1,1,1,1
abcc12_hsd3b7,1,0.999365079,0.999365079
abcc12_mthfd1b,1,0.999365079,0.999365079
abcc12_bmp1a,1,1,1
abcc12_si:ch211-214j24.14,1,1,1
abcc12_cfhl2,1,1,1
abcc12_pls3,1,1,1
abcc12_slc7a2,1,1,1
abcc12_CABZ01032488.1,1,1,1
abcc12_itgb1b.2,1,1,1
abcc12_ech1,1,1,1
pcxa_slc37a4a,0.973913043,0.973913043,0.991803279
pcxa_serping1,1,0.999365079,0.999365079
igf2bp3_pcxa,0.959016393,0.965217391,0.959016393
pcxa_zgc:174259,1,1,1
pcxa_uroc1,1,1,1
hsd3b7_pcxa,0.926229508,0.756190476,0.756190476
mthfd1b_pcxa,0.939130435,0.939130435,0.972698413
bmp1a_pcxa,0.770491803,0.791304348,0.770491803
pcxa_si:ch211-214j24.14,1,1,1
cfhl2_pcxa,1,1,1
pcxa_pls3,0.956521739,0.956521739,0.967213115
pcxa_slc7a2,0.893442623,0.954920635,0.893442623
CABZ01032488.1_pcxa,1,1,1
itgb1b.2_pcxa,1,0.998095238,0.998095238
ech1_pcxa,0.982608696,0.982608696,0.983606557
serping1_slc37a4a,1,1,1
igf2bp3_slc37a4a,0.991803279,1,0.991803279
slc37a4a_zgc:174259,1,1,1
slc37a4a_uroc1,1,1,1
hsd3b7_slc37a4a,0.991803279,0.996825397,0.991803279
mthfd1b_slc37a4a,0.991304348,0.991304348,1
bmp1a_slc37a4a,0.982608696,0.982608696,1
si:ch211-214j24.14_slc37a4a,1,1,1
cfhl2_slc37a4a,1,1,1
pls3_slc37a4a,1,0.999365079,0.999365079
slc37a4a_slc7a2,1,0.999365079,0.999365079
CABZ01032488.1_slc37a4a,1,1,1
itgb1b.2_slc37a4a,1,1,1
ech1_slc37a4a,1,1,1
igf2bp3_serping1,1,1,1
serping1_zgc:174259,1,1,1
serping1_uroc1,1,1,1
hsd3b7_serping1,1,1,1
mthfd1b_serping1,1,1,1
bmp1a_serping1,1,1,1
serping1_si:ch211-214j24.14,1,1,1
cfhl2_serping1,1,1,1
pls3_serping1,1,1,1
serping1_slc7a2,1,1,1
CABZ01032488.1_serping1,1,1,1
itgb1b.2_serping1,1,1,1
ech1_serping1,1,0.999365079,0.999365079
igf2bp3_zgc:174259,1,1,1
igf2bp3_uroc1,1,1,1
hsd3b7_igf2bp3,0.991803279,0.998730159,0.991803279
igf2bp3_mthfd1b,1,1,1
bmp1a_igf2bp3,0.983606557,0.991304348,0.983606557
igf2bp3_si:ch211-214j24.14,1,1,1
cfhl2_igf2bp3,1,1,1
igf2bp3_pls3,1,1,1
igf2bp3_slc7a2,0.983606557,0.999365079,0.983606557
CABZ01032488.1_igf2bp3,1,1,1
igf2bp3_itgb1b.2,1,1,1
ech1_igf2bp3,1,1,1
uroc1_zgc:174259,1,1,1
hsd3b7_zgc:174259,1,1,1
mthfd1b_zgc:174259,1,1,1
bmp1a_zgc:174259,1,1,1
si:ch211-214j24.14_zgc:174259,1,1,1
cfhl2_zgc:174259,1,1,1
pls3_zgc:174259,1,1,1
slc7a2_zgc:174259,1,1,1
CABZ01032488.1_zgc:174259,1,1,1
itgb1b.2_zgc:174259,1,1,1
ech1_zgc:174259,1,1,1
hsd3b7_uroc1,1,1,1
mthfd1b_uroc1,1,1,1
bmp1a_uroc1,1,1,1
si:ch211-214j24.14_uroc1,1,1,1
cfhl2_uroc1,1,1,1
pls3_uroc1,1,1,1
slc7a2_uroc1,1,1,1
CABZ01032488.1_uroc1,1,1,1
itgb1b.2_uroc1,1,1,1
ech1_uroc1,1,1,1
hsd3b7_mthfd1b,0.991304348,0.97015873,0.97015873
bmp1a_hsd3b7,0.965217391,0.965217391,0.983606557
hsd3b7_si:ch211-214j24.14,1,1,1
cfhl2_hsd3b7,1,1,1
hsd3b7_pls3,0.991803279,0.991111111,0.991111111
hsd3b7_slc7a2,0.973913043,0.954285714,0.954285714
CABZ01032488.1_hsd3b7,1,1,1
hsd3b7_itgb1b.2,1,0.998095238,0.998095238
ech1_hsd3b7,0.991304348,0.982222222,0.982222222
bmp1a_mthfd1b,0.965217391,0.965217391,0.996825397
mthfd1b_si:ch211-214j24.14,1,1,1
cfhl2_mthfd1b,1,1,1
mthfd1b_pls3,0.982608696,0.982608696,0.998730159
mthfd1b_slc7a2,0.991803279,0.993015873,0.991803279
CABZ01032488.1_mthfd1b,1,1,1
itgb1b.2_mthfd1b,1,1,1
ech1_mthfd1b,1,0.998730159,0.998730159
bmp1a_si:ch211-214j24.14,1,1,1
bmp1a_cfhl2,1,1,1
bmp1a_pls3,0.983606557,0.991304348,0.983606557
bmp1a_slc7a2,0.942622951,0.997460317,0.942622951
bmp1a_CABZ01032488.1,1,1,1
bmp1a_itgb1b.2,1,0.999365079,0.999365079
bmp1a_ech1,0.991304348,0.991304348,0.991803279
cfhl2_si:ch211-214j24.14,1,1,1
pls3_si:ch211-214j24.14,1,1,1
si:ch211-214j24.14_slc7a2,1,1,1
CABZ01032488.1_si:ch211-214j24.14,1,1,1
itgb1b.2_si:ch211-214j24.14,1,1,1
ech1_si:ch211-214j24.14,1,1,1
cfhl2_pls3,1,1,1
cfhl2_slc7a2,1,1,1
CABZ01032488.1_cfhl2,1,1,1
cfhl2_itgb1b.2,1,1,1
cfhl2_ech1,1,1,1
pls3_slc7a2,0.991304348,0.991304348,0.991803279
CABZ01032488.1_pls3,1,1,1
itgb1b.2_pls3,1,1,1
ech1_pls3,1,1,1
CABZ01032488.1_slc7a2,1,1,1
itgb1b.2_slc7a2,1,1,1
ech1_slc7a2,0.991803279,0.995555556,0.991803279
CABZ01032488.1_itgb1b.2,1,1,1
CABZ01032488.1_ech1,1,1,1
ech1_itgb1b.2,1,1,1
fcer1gl_si:ch211-147m6.1,1,1,1
fcer1gl_si:dkey-5n18.1,1,1,1
csf1rb_fcer1gl,1,0.999365079,0.999365079
fcer1gl_spi1a,1,1,1
fcer1gl_il1b,1,1,1
fcer1gl_itgae.1,0.991304348,0.991304348,1
fcer1gl_si:dkey-102g19.3,1,1,1
fcer1gl_mpeg1.1,0.991304348,0.991304348,1
ccl35.1_fcer1gl,1,1,1
fcer1gl_spi1b,1,1,1
fcer1gl_si:ch211-194m7.3,1,1,1
fcer1gl_havcr1,0.991304348,0.991304348,0.999365079
fcer1gl_fermt3b,1,1,1
fcer1gl_slc2a6,1,1,1
fcer1gl_mfap4,1,1,1
fcer1gl_marco,1,1,1
fcer1gl_plxnc1,1,1,1
ccl34b.1_fcer1gl,0.991304348,0.991304348,0.999365079
fcer1gl_lgals3bpb,0.991304348,0.991304348,1
fcer1gl_grna,0.991304348,0.991304348,0.999365079
fcer1gl_rnaset2l,1,1,1
acp5a_fcer1gl,1,1,1
card9_fcer1gl,1,1,1
CABZ01078737.1_fcer1gl,1,1,1
cxcr3.2_fcer1gl,1,1,1
fcer1gl_irf8,1,1,1
fcer1gl_si:ch211-1o7.3,1,0.999365079,0.999365079
si:ch211-147m6.1_si:dkey-5n18.1,1,1,1
csf1rb_si:ch211-147m6.1,1,1,1
si:ch211-147m6.1_spi1a,1,1,1
il1b_si:ch211-147m6.1,1,1,1
itgae.1_si:ch211-147m6.1,1,1,1
si:ch211-147m6.1_si:dkey-102g19.3,1,1,1
mpeg1.1_si:ch211-147m6.1,1,1,1
ccl35.1_si:ch211-147m6.1,1,1,1
si:ch211-147m6.1_spi1b,1,1,1
si:ch211-147m6.1_si:ch211-194m7.3,1,1,1
havcr1_si:ch211-147m6.1,1,1,1
fermt3b_si:ch211-147m6.1,1,1,1
si:ch211-147m6.1_slc2a6,1,1,1
mfap4_si:ch211-147m6.1,1,1,1
marco_si:ch211-147m6.1,1,1,1
plxnc1_si:ch211-147m6.1,1,1,1
ccl34b.1_si:ch211-147m6.1,1,1,1
