Gene,Crista.SCs_spec,HCs_spec,Macula.SCs_spec
si:dkey-191j3.2,0.987936508,0.982608696,0.982608696
cmah,0.998730159,1.0,0.998730159
znf998,1.0,1.0,1.0
si:dkey-190j3.2,0.991803279,0.991803279,1.0
celf2,0.942622951,0.843478261,0.843478261
mkln1,0.892063492,0.930434783,0.892063492
cax1,1.0,1.0,1.0
tmtc1,0.835555556,0.909836066,0.835555556
si:dkey-238o14.1,0.998095238,1.0,0.998095238
cradd,0.985396825,1.0,0.985396825
si:dkey-51d8.6,0.991111111,1.0,0.991111111
si:dkey-151g22.1,0.991803279,0.991803279,0.993650794
dera,0.983492063,0.991803279,0.983492063
si:dkey-14d8.6,1.0,1.0,1.0
glipr1a,0.991803279,0.991803279,0.999365079
dpysl5b,0.980952381,0.965217391,0.965217391
klhdc10,0.97968254,0.965217391,0.965217391
si:dkey-14d8.7,1.0,1.0,1.0
znf1046,0.991803279,0.991803279,0.999365079
mapk11,0.996190476,0.991304348,0.991304348
si:dkeyp-87d1.1,0.991803279,0.991304348,0.991304348
coa6,0.939047619,1.0,0.939047619
mapk12b,1.0,1.0,1.0
ptprz1b,0.33606557400000003,0.33606557400000003,0.391304348
znf569l,0.996825397,1.0,0.996825397
BX649516.2,0.996190476,1.0,0.996190476
si:dkey-51d8.9,0.952380952,0.965217391,0.952380952
BX649516.4,0.991803279,0.991803279,0.993015873
slc13a4,0.998730159,1.0,0.998730159
krr1,0.988571429,0.991304348,0.988571429
znf1029,0.988571429,1.0,0.988571429
ldhba,0.787301587,0.913043478,0.787301587
znf1115.1,0.983606557,0.983606557,0.986666667
znf1021,1.0,1.0,1.0
socs2,0.934603175,0.982608696,0.934603175
znf1138,0.999365079,1.0,0.999365079
BX649398.2,0.976507937,0.991304348,0.976507937
si:ch211-162i8.2,0.998730159,1.0,0.998730159
napepld,0.991803279,0.991803279,0.997460317
sco2,0.991746032,0.991304348,0.991304348
znf1078,0.983606557,0.983606557,0.994920635
ncaph2,0.991803279,0.991803279,0.995555556
CR762475.4,1.0,1.0,1.0
kcnd2,0.85968254,1.0,0.85968254
helb,0.975238095,0.975409836,0.975238095
BX571796.1,1.0,1.0,1.0
zc3hc1,0.991803279,0.991304348,0.991304348
znf1074,0.999365079,1.0,0.999365079
si:ch211-152c2.3,0.631746032,0.7377049179999999,0.631746032
si:dkey-247i3.6.1,0.998730159,1.0,0.998730159
sobpb,0.931428571,0.913043478,0.913043478
vezt,0.954920635,0.975409836,0.954920635
si:ch211-162i8.5,1.0,1.0,1.0
slc25a3a,0.998730159,0.991304348,0.991304348
si:dkey-16p6.1.7,0.999365079,1.0,0.999365079
si:dkey-202b22.5,0.991803279,0.991803279,0.997460317
ints13,0.97015873,0.947826087,0.947826087
si:ch73-89b15.3,0.982857143,1.0,0.982857143
si:ch211-162i8.4.1,0.991803279,0.991803279,0.999365079
zgc:55888,0.993015873,1.0,0.993015873
gata3,0.844262295,0.844262295,0.898412698
BX649518.1,1.0,1.0,1.0
si:ch211-162i8.7,1.0,1.0,1.0
si:dkey-202b22.6,0.973333333,0.991304348,0.973333333
si:dkey-256i11.3,0.999365079,1.0,0.999365079
tspan12,0.937777778,0.852173913,0.852173913
si:dkey-256i11.6,0.999365079,1.0,0.999365079
prickle1b,0.975409836,0.975409836,0.991304348
zdhhc17,0.93442623,0.93442623,0.956825397
si:dkey-256i11.2,1.0,1.0,1.0
ube2h,0.720634921,0.81147541,0.720634921
podxl,0.998730159,0.991304348,0.991304348
CT573048.1,1.0,1.0,1.0
metap2a,0.992380952,0.982608696,0.982608696
BX649399.1,1.0,1.0,1.0
crybg1b,0.679365079,0.704347826,0.679365079
taf3,0.764444444,0.778688525,0.764444444
znf1038,0.995555556,0.991304348,0.991304348
BX927164.1,1.0,1.0,1.0
tmpoa,0.967213115,0.967213115,0.982222222
si:dkey-26m3.3,0.979047619,0.973913043,0.973913043
ing3,0.937142857,0.959016393,0.937142857
si:dkey-26m3.2,0.999365079,1.0,0.999365079
si:ch211-215p11.1,0.991746032,1.0,0.991746032
lmf2b,0.975409836,0.956521739,0.956521739
si:ch211-215p11.3,1.0,1.0,1.0
si:dkey-16p6.1.8,0.996825397,1.0,0.996825397
si:ch211-207e19.15,1.0,1.0,1.0
BX465862.2,0.991803279,0.991803279,0.998095238
si:ch211-207e19.2.1,0.996190476,1.0,0.996190476
BX465862.3,0.992380952,1.0,0.992380952
znf1133,0.998730159,1.0,0.998730159
si:dkey-31n13.4,0.987936508,0.991304348,0.987936508
si:dkey-16p6.1.9,0.999365079,1.0,0.999365079
b2m,0.614754098,0.614754098,0.6347826089999999
znf986,0.992380952,0.991304348,0.991304348
si:dkey-26m3.1,0.999365079,1.0,0.999365079
atp5f1c,0.785396825,0.930434783,0.785396825
rassf8b,0.975873016,0.983606557,0.975873016
CU469420.3,0.976507937,0.982608696,0.976507937
irak3,0.975409836,0.975409836,0.977777778
strap,0.982222222,0.982608696,0.982222222
rint1,0.984761905,0.991304348,0.984761905
BX649411.2,0.982222222,0.991304348,0.982222222
BX957270.1,0.997460317,1.0,0.997460317
si:dkey-3p4.7,0.987301587,0.991304348,0.987301587
lta4h,0.983606557,0.983606557,0.991304348
CU469420.4,0.982222222,0.973913043,0.973913043
znf973,0.991803279,0.991803279,0.999365079
znf972,0.991803279,0.991803279,0.993650794
ripply2,1.0,1.0,1.0
BX649411.1,0.997460317,1.0,0.997460317
BX649398.1,0.998730159,1.0,0.998730159
cdkn1ba,0.946031746,0.950819672,0.946031746
kitlgb,0.999365079,1.0,0.999365079
csrp2,0.844262295,0.826086957,0.826086957
BX899181.1,1.0,1.0,1.0
nrf1,0.94031746,0.939130435,0.939130435
st8sia1,0.991803279,0.991304348,0.991304348
BX649350.1,1.0,1.0,1.0
cped1,0.993015873,0.965217391,0.965217391
si:ch73-139j3.4,0.998730159,1.0,0.998730159
si:dkey-234l24.1,1.0,1.0,1.0
tnni1d,1.0,1.0,1.0
CDPF1,0.907936508,0.950819672,0.907936508
si:ch73-134f24.1,0.999365079,1.0,0.999365079
zgc:174275,0.998095238,1.0,0.998095238
si:dkey-234l24.7,1.0,1.0,1.0
si:ch211-237a4.2.1,0.991746032,0.973913043,0.973913043
znf1102,0.998730159,0.991304348,0.991304348
si:dkeyp-86c4.1,0.994285714,0.991304348,0.991304348
nav3,0.947301587,0.965217391,0.947301587
si:dkey-106c17.2,1.0,1.0,1.0
si:dkey-41c6.3,0.998730159,1.0,0.998730159
b4galnt3a,0.999365079,1.0,0.999365079
sim1b,1.0,1.0,1.0
cyb5r3,0.94031746,0.975409836,0.94031746
CR786571.3,0.991803279,0.991803279,0.998095238
si:dkey-234l24.8,1.0,1.0,1.0
CR786571.4,0.994285714,1.0,0.994285714
lsm8,0.930793651,0.982608696,0.930793651
AL590150.2,0.941587302,0.913043478,0.913043478
znf1100,1.0,1.0,1.0
hmga2,0.863492063,0.947826087,0.863492063
itih2,0.999365079,1.0,0.999365079
vegfab,0.918032787,0.843478261,0.843478261
e2f7,0.999365079,0.991304348,0.991304348
crestin,1.0,0.991304348,0.991304348
plxna4,0.20571428599999997,0.631147541,0.20571428599999997
si:ch211-261d9.1,1.0,1.0,1.0
kin,0.984126984,0.991304348,0.984126984
si:ch211-227p7.1,0.999365079,1.0,0.999365079
pparaa,0.942622951,0.942622951,0.965217391
si:dkey-3p4.1,0.991803279,0.991803279,0.993650794
znf1122,0.998095238,1.0,0.998095238
iqsec3a,0.982857143,0.991304348,0.982857143
si:dkey-124l13.1,0.998095238,1.0,0.998095238
znf1040,0.999365079,1.0,0.999365079
si:ch211-227p7.5,0.999365079,1.0,0.999365079
wnt16,0.991803279,0.991803279,1.0
syt1a,0.942622951,0.942622951,0.953015873
znf1139,1.0,1.0,1.0
si:dkeyp-33c10.7,0.998730159,1.0,0.998730159
shank3b,0.970793651,0.991803279,0.970793651
btbd11a,0.8730158729999999,0.93442623,0.8730158729999999
msrb3,0.7530158730000001,0.868852459,0.7530158730000001
BX005210.1,0.996190476,0.982608696,0.982608696
mtpn,0.906031746,0.956521739,0.906031746
si:ch211-196f19.1,0.995555556,0.982608696,0.982608696
si:dkey-3p4.8,0.999365079,1.0,0.999365079
mrps18a,0.950819672,0.950819672,0.956190476
si:dkey-269o24.6,0.998730159,1.0,0.998730159
wnt7ba,0.98984127,0.965217391,0.965217391
si:dkey-207l24.2,0.999365079,1.0,0.999365079
slc6a1l,0.988571429,0.991803279,0.988571429
si:ch211-271g18.1,0.991803279,0.991304348,0.991304348
chrm2a,0.991803279,0.991803279,0.995555556
si:ch211-196h24.2,0.999365079,0.991304348,0.991304348
si:ch211-117i20.2,0.991803279,0.991803279,0.996825397
atxn10,0.975409836,0.975409836,0.982608696
pus7l,0.983606557,0.983606557,0.98984127
si:ch211-196h24.1,0.998730159,1.0,0.998730159
si:dkey-28k24.2,0.999365079,0.991304348,0.991304348
cog5,0.911746032,0.92173913,0.911746032
si:dkeyp-82b4.2,0.994920635,1.0,0.994920635
znf1063,0.999365079,1.0,0.999365079
gpr22a,0.985396825,0.982608696,0.982608696
znf1051,0.999365079,1.0,0.999365079
si:dkeyp-82b4.4,1.0,1.0,1.0
znf1020,0.983606557,0.983606557,0.991304348
CR383662.2,1.0,1.0,1.0
si:dkey-269o24.1,0.991746032,1.0,0.991746032
stab2,0.996190476,0.991304348,0.991304348
ptn,0.998095238,0.991304348,0.991304348
znf999,1.0,1.0,1.0
pawr,0.663934426,0.663934426,0.747826087
creld2,0.982857143,0.982608696,0.982608696
rsph9,0.970793651,1.0,0.970793651
znf1113,0.991803279,0.991803279,0.997460317
cdnf,0.996190476,0.991304348,0.991304348
si:ch211-161m3.1,0.999365079,1.0,0.999365079
si:dkeyp-82b4.6,1.0,1.0,1.0
znf1064,0.978412698,0.991304348,0.978412698
znf1016,1.0,1.0,1.0
def6c,0.987936508,0.991304348,0.987936508
ndufa5,0.706666667,0.904347826,0.706666667
si:ch211-238e22.7,1.0,1.0,1.0
si:ch211-234c11.2,0.996825397,1.0,0.996825397
si:ch211-234c11.3,0.996190476,0.982608696,0.982608696
znf1036,0.998730159,1.0,0.998730159
si:ch211-238e22.5,0.99047619,1.0,0.99047619
slc26a4,0.998095238,1.0,0.998095238
si:ch211-238e22.2,1.0,1.0,1.0
si:ch211-238e22.4,0.998730159,0.973913043,0.973913043
znf1146,1.0,1.0,1.0
CR293532.1,1.0,1.0,1.0
tmem63a,0.963809524,0.982608696,0.963809524
si:dkey-40n15.1,1.0,1.0,1.0
ppp1r12a,0.594285714,0.754098361,0.594285714
etnk1,0.7377049179999999,0.7377049179999999,0.782608696
si:ch211-238e22.8,0.977142857,0.973913043,0.973913043
znf1071,1.0,1.0,1.0
CR293502.1,0.995555556,1.0,0.995555556
si:ch211-229l10.11,1.0,1.0,1.0
BX901962.2,0.997460317,1.0,0.997460317
znf1093,0.991803279,0.991803279,0.998730159
alg12,0.946031746,0.973913043,0.946031746
hspa14,0.97968254,0.982608696,0.97968254
si:ch211-42i6.2,0.996190476,0.991304348,0.991304348
BX511018.2,0.991803279,0.991803279,0.996825397
elk3,0.868571429,0.918032787,0.868571429
BX942819.3,0.97968254,1.0,0.97968254
si:ch211-229l10.4,0.999365079,1.0,0.999365079
twf1b,0.95047619,0.939130435,0.939130435
si:ch211-229l10.9,0.999365079,1.0,0.999365079
tmem243b,0.972698413,0.973913043,0.972698413
znf1069,0.999365079,1.0,0.999365079
si:dkey-122c11.7,0.998095238,1.0,0.998095238
si:dkey-40j3.3,0.999365079,1.0,0.999365079
CU468917.1,0.977777778,0.973913043,0.973913043
zgc:174703,1.0,0.991304348,0.991304348
meig1,0.740952381,0.959016393,0.740952381
BX510934.2,1.0,1.0,1.0
dclre1c,0.852063492,0.93442623,0.852063492
slc38a4,0.88,0.930434783,0.88
BX901962.3,1.0,1.0,1.0
CU468915.1,0.998095238,1.0,0.998095238
cdk17,0.6679365079999999,0.695652174,0.6679365079999999
znf1092,1.0,1.0,1.0
slc26a3.2,0.998730159,1.0,0.998730159
si:ch211-209n20.59,1.0,1.0,1.0
CR293498.1,1.0,1.0,1.0
znf994,1.0,1.0,1.0
si:ch211-209n20.3,0.944126984,0.965217391,0.944126984
lemd3,0.950819672,0.950819672,0.953015873
sox5,0.795081967,0.591304348,0.591304348
si:dkey-5i16.5,0.993650794,1.0,0.993650794
cry1a,0.6939682540000001,0.868852459,0.6939682540000001
dus4l,0.98984127,1.0,0.98984127
CR383662.8,1.0,1.0,1.0
CR383662.3,0.996190476,1.0,0.996190476
CR383662.6,0.978412698,0.983606557,0.978412698
CR383662.7,1.0,1.0,1.0
zbed4,0.89968254,0.939130435,0.89968254
brd1a,0.921904762,0.926229508,0.921904762
si:dkey-159n16.2,0.957460317,0.983606557,0.957460317
itih5,0.996190476,1.0,0.996190476
bcap29,0.930793651,0.973913043,0.930793651
tafa5a,0.803278689,0.803278689,0.913043478
strip2,0.982857143,0.982608696,0.982608696
si:ch211-209n20.1,0.999365079,1.0,0.999365079
pimr168.2,0.991803279,0.991803279,1.0
wif1,0.996825397,1.0,0.996825397
BX324212.1,1.0,1.0,1.0
si:ch1073-67j19.1,1.0,1.0,1.0
pou3f2a,1.0,1.0,1.0
si:dkey-59l11.7,1.0,1.0,1.0
si:ch1073-67j19.2,1.0,1.0,1.0
phyh,0.941587302,0.959016393,0.941587302
faxca,0.985396825,0.991304348,0.985396825
ccnc,0.924444444,0.956521739,0.924444444
si:dkey-172o10.8,0.993015873,1.0,0.993015873
nell2b,0.879365079,0.895652174,0.879365079
slc26a3.1,0.999365079,1.0,0.999365079
AL929171.1,0.999365079,1.0,0.999365079
tmem110l,0.959016393,0.959016393,0.975873016
casc1,0.964444444,0.991803279,0.964444444
si:ch211-197e7.3,1.0,1.0,1.0
chchd3a,0.742222222,0.869565217,0.742222222
si:dkey-59l11.10,0.999365079,1.0,0.999365079
BX927318.1,1.0,1.0,1.0
il17ra2,1.0,1.0,1.0
il17ra1b,1.0,1.0,1.0
ucmaa,0.983606557,0.983606557,0.989206349
si:dkey-159n16.4,1.0,1.0,1.0
rps16,0.556190476,0.598360656,0.556190476
mcm10,0.999365079,0.982608696,0.982608696
ppfibp1a,0.983606557,0.930434783,0.930434783
tbc1d22a,0.617777778,0.7622950820000001,0.617777778
slc38a2,0.705396825,0.729508197,0.705396825
exoc4,0.756190476,0.834782609,0.756190476
CR383662.1,0.934603175,0.947826087,0.934603175
CR383662.4,0.998095238,1.0,0.998095238
znf974,0.993650794,1.0,0.993650794
znf1057,0.993015873,0.982608696,0.982608696
BX324181.1,1.0,1.0,1.0
FP236354.1,0.999365079,1.0,0.999365079
znf997,1.0,1.0,1.0
si:dkey-66k12.3,1.0,1.0,1.0
BX569790.2,1.0,1.0,1.0
BX569790.1,0.967619048,0.930434783,0.930434783
BX465205.3,1.0,1.0,1.0
BX465205.2,1.0,1.0,1.0
cerk,0.836190476,0.860869565,0.836190476
BX465205.1,1.0,1.0,1.0
slco1c1,0.977777778,1.0,0.977777778
myf6,0.998095238,1.0,0.998095238
zgc:174314,0.998730159,1.0,0.998730159
si:dkey-122c11.1,0.998730159,1.0,0.998730159
vhll,0.991803279,0.991304348,0.991304348
CR388206.1,0.994920635,1.0,0.994920635
si:dkeyp-44b5.4.1,1.0,1.0,1.0
si:dkey-19h16.8,0.999365079,1.0,0.999365079
znf977.1,0.998095238,0.991304348,0.991304348
myf5,1.0,1.0,1.0
cbll1,0.98984127,0.991803279,0.98984127
si:dkey-122c11.8,0.999365079,1.0,0.999365079
tmbim4,0.767619048,0.926229508,0.767619048
znf1068,1.0,1.0,1.0
si:ch211-22k7.9,0.997460317,0.991304348,0.991304348
mcat,1.0,1.0,1.0
mcat.1,0.996825397,1.0,0.996825397
ahcyl2b,0.678095238,0.704918033,0.678095238
si:dkey-16p6.1.10,0.991803279,0.991803279,0.996190476
bik,1.0,1.0,1.0
znf1097,0.998095238,1.0,0.998095238
lin7a,0.993650794,1.0,0.993650794
si:dkey-222f8.3,0.991803279,0.991304348,0.991304348
si:dkey-57k17.1,0.998095238,0.991304348,0.991304348
si:dkey-16p6.1.11,0.996825397,0.991304348,0.991304348
sfmbt2,0.888888889,0.950819672,0.888888889
tnnt2c,1.0,1.0,1.0
si:ch211-196f19.1.1,0.999365079,1.0,0.999365079
gramd4a,0.848253968,0.8524590160000001,0.848253968
nudt5,0.981587302,1.0,0.981587302
znf1109.1,0.997460317,1.0,0.997460317
CR388052.1,1.0,1.0,1.0
znf1033,0.983606557,0.983606557,0.991304348
CR388052.2,1.0,1.0,1.0
prl2,1.0,1.0,1.0
si:ch211-178j18.4,1.0,1.0,1.0
acss3,0.938412698,0.886956522,0.886956522
si:dkey-261o4.1,0.999365079,1.0,0.999365079
nuak1a,0.967213115,0.967213115,0.987936508
si:dkey-261o4.9,0.999365079,0.991304348,0.991304348
si:dkey-6a5.3,0.998730159,1.0,0.998730159
BX119963.2,0.991803279,0.991803279,0.995555556
si:dkey-156k2.4.1,0.996190476,1.0,0.996190476
lrmp,0.999365079,1.0,0.999365079
znf1080,0.991803279,0.991803279,0.998730159
BX571705.1,0.999365079,1.0,0.999365079
scaf11,0.968253968,0.983606557,0.968253968
CU138542.1,1.0,1.0,1.0
si:dkey-248e17.5,1.0,1.0,1.0
si:dkey-51d8.1.1,1.0,1.0,1.0
CR388095.1,0.991746032,0.982608696,0.982608696
znf1121,1.0,1.0,1.0
si:ch211-212k5.1,0.991803279,0.991803279,0.993015873
CT027696.1,0.993015873,1.0,0.993015873
pde3a,0.980952381,0.939130435,0.939130435
CU138542.2,0.984761905,1.0,0.984761905
BX950868.3,1.0,1.0,1.0
BX950868.2,0.999365079,1.0,0.999365079
znf1130,0.995555556,1.0,0.995555556
si:dkey-29j8.1.1,0.991803279,0.991803279,0.998730159
syt10,1.0,1.0,1.0
si:ch211-212k5.3,1.0,1.0,1.0
celsr1a,0.25460317499999996,0.417391304,0.25460317499999996
lrguk,0.88,0.973913043,0.88
si:ch211-212k5.4,1.0,1.0,1.0
BX950868.1,1.0,1.0,1.0
si:dkeyp-4c4.1,0.998095238,1.0,0.998095238
BX119963.1,0.989206349,1.0,0.989206349
si:dkey-190j3.2.1,1.0,1.0,1.0
si:dkey-265e15.2,1.0,1.0,1.0
prkcq,0.998095238,1.0,0.998095238
si:dkey-190j3.3,1.0,1.0,1.0
si:dkey-190j3.6,1.0,1.0,1.0
si:ch211-76m11.3,0.998095238,1.0,0.998095238
BX469910.2,0.997460317,1.0,0.997460317
ppfia2,0.926229508,0.92173913,0.92173913
si:ch211-64i20.3.1,1.0,1.0,1.0
si:rp71-7l19.2,1.0,1.0,1.0
znf1132,1.0,1.0,1.0
si:dkey-16p6.1.12,0.992380952,1.0,0.992380952
znf1127,0.999365079,1.0,0.999365079
arid2,0.916825397,0.959016393,0.916825397
si:dkey-28i19.1,0.98031746,0.982608696,0.98031746
CR749167.1,1.0,1.0,1.0
si:ch211-64i20.5-2,1.0,1.0,1.0
si:dkey-29j8.1.2,1.0,1.0,1.0
ngs,0.996825397,1.0,0.996825397
si:dkey-25i10.1,1.0,1.0,1.0
cdc123,0.991746032,0.982608696,0.982608696
BX537308.1,0.999365079,0.991304348,0.991304348
rap1b,0.78031746,0.8086956519999999,0.78031746
si:dkey-211i20.4,1.0,1.0,1.0
si:ch211-161n3.5,1.0,1.0,1.0
si:dkey-211i20.2,0.979047619,0.991304348,0.979047619
si:dkey-211i20.5,1.0,1.0,1.0
znf979,0.998095238,1.0,0.998095238
plxnb2a,0.918032787,0.895652174,0.895652174
plxnb2a.1,0.93442623,0.93442623,0.965217391
si:ch211-161n3.4,1.0,1.0,1.0
si:dkey-254e13.6,0.991803279,0.991803279,0.997460317
tmtc2a,0.996190476,0.982608696,0.982608696
si:ch211-215p11.1.1,0.989206349,0.982608696,0.982608696
si:ch211-161n3.3,1.0,1.0,1.0
CR847994.1,0.985396825,0.982608696,0.982608696
aebp2,0.926229508,0.926229508,0.93968254
gas2l3,0.967213115,0.92173913,0.92173913
si:dkey-51d8.3.1,1.0,1.0,1.0
trmu,0.991803279,0.982608696,0.982608696
camk1da,0.692063492,0.959016393,0.692063492
grip1,0.33587301599999997,0.778688525,0.33587301599999997
znf1044,1.0,1.0,1.0
si:dkey-196n19.2,0.995555556,1.0,0.995555556
BX901962.1,0.996825397,1.0,0.996825397
si:dkey-31f5.8,1.0,1.0,1.0
si:ch211-211k8.4,1.0,1.0,1.0
si:ch211-211k8.12,1.0,1.0,1.0
si:dkey-11d20.1,1.0,1.0,1.0
si:dkey-117n7.2,0.999365079,1.0,0.999365079
si:dkey-117n7.3,1.0,1.0,1.0
znf993,0.991803279,0.991304348,0.991304348
col7a1l,0.991803279,0.991304348,0.991304348
si:dkey-82i20.2,0.998095238,1.0,0.998095238
CR854965.2,1.0,1.0,1.0
BX927122.1,0.998730159,1.0,0.998730159
znf1085.1,0.998095238,1.0,0.998095238
dmtf1,0.984761905,0.982608696,0.982608696
znf1084,1.0,1.0,1.0
si:dkey-105i14.1,1.0,1.0,1.0
llph,0.954285714,0.991304348,0.954285714
si:ch211-127b11.1,0.994285714,1.0,0.994285714
si:dkey-117n7.4,1.0,1.0,1.0
ccdc3a,1.0,1.0,1.0
znf1050,0.999365079,1.0,0.999365079
si:dkey-199k11.6,1.0,1.0,1.0
alg10,0.997460317,1.0,0.997460317
si:ch73-263o4.4,0.991803279,0.991803279,1.0
tprkb,0.971428571,0.982608696,0.971428571
BX649341.1,1.0,1.0,1.0
si:ch73-263o4.3,1.0,1.0,1.0
pfkfb3,0.819672131,0.819672131,0.918730159
si:dkey-5i16.5.1,0.991803279,0.991803279,0.998730159
si:ch211-241n15.3,0.996190476,0.991304348,0.991304348
znf993.1,1.0,1.0,1.0
si:ch211-238e22.8.1,0.999365079,1.0,0.999365079
pgm3,0.99047619,0.991304348,0.99047619
impdh1b,0.975409836,0.975409836,0.991304348
tmem209,0.98984127,0.991304348,0.98984127
si:dkey-4e4.1.1,1.0,1.0,1.0
bcat1,0.944761905,1.0,0.944761905
CR936371.1,0.999365079,1.0,0.999365079
znf995,1.0,1.0,1.0
si:dkey-183c2.4,0.999365079,1.0,0.999365079
si:dkeyp-80d11.12,0.999365079,1.0,0.999365079
si:ch211-108c17.2,0.983606557,0.983606557,0.994920635
plekha5,0.754098361,0.754098361,0.796190476
si:dkey-9p20.18,1.0,1.0,1.0
si:ch211-246n15.2,1.0,1.0,1.0
si:dkeyp-80d11.1,0.994920635,1.0,0.994920635
si:dkeyp-80d11.14,1.0,1.0,1.0
si:dkey-26i24.1,0.998730159,1.0,0.998730159
si:dkey-28k24.2.1,0.992380952,0.991304348,0.991304348
optn,0.902857143,0.967213115,0.902857143
znf1129,0.993015873,0.991304348,0.991304348
si:dkey-21h14.8,1.0,1.0,1.0
si:dkeyp-80d11.10,0.991803279,0.991803279,0.995555556
mettl25,0.988571429,1.0,0.988571429
si:ch211-127b6.2.1,0.997460317,1.0,0.997460317
si:dkey-149m13.5,1.0,1.0,1.0
si:dkey-149m13.4,1.0,1.0,1.0
ccdc59,0.986666667,0.973913043,0.973913043
si:dkey-16p6.1.13,0.998095238,1.0,0.998095238
znf1104.1,0.991803279,0.991803279,0.996825397
im:7141269,0.999365079,1.0,0.999365079
hcls1,0.991803279,0.991803279,0.994920635
si:dkeyp-80d11.4,0.991803279,0.991803279,1.0
znf1082,0.999365079,1.0,0.999365079
znf1056,0.999365079,1.0,0.999365079
si:dkey-146c18.5,0.991803279,0.991803279,0.994285714
parpbp,1.0,1.0,1.0
si:dkey-22h13.2,0.998095238,1.0,0.998095238
nup37,0.975409836,0.947826087,0.947826087
si:ch73-352p4.8,0.967213115,0.967213115,0.973913043
znf1041,0.996825397,1.0,0.996825397
si:ch73-289h5.5,0.991803279,0.991304348,0.991304348
si:ch73-289h5.4,1.0,1.0,1.0
znf1067,0.999365079,1.0,0.999365079
pmch,1.0,1.0,1.0
igf1,0.997460317,0.991304348,0.991304348
si:ch211-218h8.3,0.994285714,1.0,0.994285714
si:ch211-218h8.1,0.989206349,1.0,0.989206349
si:dkey-22h13.3,0.991803279,0.991803279,0.998095238
si:dkey-146c18.2,0.998730159,1.0,0.998730159
golgb1,0.721904762,0.860655738,0.721904762
si:ch211-240l19.8,1.0,0.991304348,0.991304348
BX901907.4,0.991803279,0.991803279,0.999365079
CT990567.2,1.0,1.0,1.0
BX901907.2,1.0,1.0,1.0
BX901907.1,1.0,1.0,1.0
BX901907.3,0.999365079,1.0,0.999365079
si:ch211-240l19.7,1.0,1.0,1.0
si:ch211-240l19.6,1.0,1.0,1.0
si:ch211-240l19.5,1.0,0.991304348,0.991304348
tspan9b,0.885079365,0.926229508,0.885079365
znf1059,1.0,1.0,1.0
mical3b,0.983606557,0.983606557,0.986031746
CU571169.1,1.0,1.0,1.0
foxm1,0.996825397,1.0,0.996825397
guca1a,0.991803279,0.991803279,0.999365079
ELAPOR2,0.857142857,0.950819672,0.857142857
wnk1b,0.822222222,0.852173913,0.822222222
zgc:174315,0.996825397,1.0,0.996825397
si:dkeyp-35e5.9,0.999365079,1.0,0.999365079
si:dkey-23a23.3,0.991803279,0.991803279,0.998730159
cand1,0.936507937,0.975409836,0.936507937
si:dkey-13e3.1,0.998095238,0.982608696,0.982608696
cmasa,0.961904762,0.982608696,0.961904762
si:dkey-57c22.1,0.991803279,0.991803279,1.0
si:dkeyp-35e5.5,0.994920635,1.0,0.994920635
si:dkey-39a18.1,1.0,1.0,1.0
si:dkey-207m2.4.1,0.993015873,0.991304348,0.991304348
kcnj8,1.0,1.0,1.0
abcc9,0.994920635,0.982608696,0.982608696
pik3cg,0.987301587,0.991803279,0.987301587
si:dkeyp-35e5.10,1.0,1.0,1.0
znf1079,0.997460317,1.0,0.997460317
si:ch211-79g12.1,0.998730159,1.0,0.998730159
si:dkey-165b20.3,0.991803279,0.991304348,0.991304348
si:dkey-31f5.11,0.989206349,1.0,0.989206349
si:dkey-21h14.15,1.0,1.0,1.0
si:dkey-23a23.2,0.991803279,0.991803279,0.992380952
si:dkey-51d8.1.2,0.999365079,1.0,0.999365079
ninj2,0.989206349,0.956521739,0.956521739
si:dkey-238o14.3,1.0,1.0,1.0
si:dkey-21h14.12.1,1.0,1.0,1.0
si:ch211-237a4.2.2,0.994920635,1.0,0.994920635
ccnd2b,0.998095238,0.991304348,0.991304348
znf1131,0.998095238,1.0,0.998095238
si:dkey-28k24.2.2,0.94984127,0.852173913,0.852173913
CR388132.1,1.0,1.0,1.0
CR382372.1,0.986031746,0.991803279,0.986031746
si:dkey-23a23.1,0.998095238,1.0,0.998095238
si:dkey-117n7.5,0.998730159,1.0,0.998730159
lepb,0.999365079,1.0,0.999365079
si:dkey-21o22.2,1.0,1.0,1.0
ucn3l,1.0,1.0,1.0
orc5,0.993650794,1.0,0.993650794
znf1140,0.998095238,1.0,0.998095238
tigarb,0.98031746,1.0,0.98031746
si:ch211-214c20.1,0.997460317,1.0,0.997460317
si:dkey-21h14.3,1.0,1.0,1.0
si:ch211-205a14.1,0.991746032,1.0,0.991746032
si:dkey-193i10.4,0.993650794,1.0,0.993650794
si:ch211-214c20.1.1,0.98031746,0.965217391,0.965217391
si:ch211-205a14.7,1.0,1.0,1.0
si:dkey-82i20.2.1,1.0,1.0,1.0
si:rp71-7l19.2.1,1.0,1.0,1.0
si:dkey-193i10.1,1.0,1.0,1.0
si:ch73-352p4.5,1.0,1.0,1.0
si:dkey-217g21.3,0.993015873,1.0,0.993015873
copg2,0.875555556,0.913043478,0.875555556
si:dkey-191j3.1,1.0,1.0,1.0
