Gene,Late RPCs,Photoreceptor Precursor,RGC,Early RPCs,Amacrine,Muller Glia,Horizontal,Bipolar,Photoreceptor
ccdc25_mcmbp,0.060736196,0.008760951,0.004658385,0.278209228,0.010614102,0.004484305,0,0,0
ccdc25_luc7l3,0.137218814,0.071339174,0.072204969,0.435967717,0.072782411,0.038116592,0.060185185,0.020554985,0.021314387
ccdc25_rpa2,0.208588957,0.037546934,0.027173913,0.592051165,0.041319181,0.020179372,0.018518519,0.005138746,0.007104796
dscc1_pole4,0.038548057,0.007509387,0.001552795,0.17664078,0.008339651,0,0.002314815,0.001541624,0
pole4_ubr7,0.122392638,0.050062578,0.048136646,0.34840871,0.037528431,0.015695067,0.020833333,0.017471737,0.056838366
dctd_pole4,0.049488753,0.01126408,0.005434783,0.235419522,0.010993177,0.004484305,0,0.001027749,0
mcmbp_pole4,0.063599182,0.008760951,0.00621118,0.268311253,0.012130402,0.002242152,0,0.000513875,0
luc7l3_pole4,0.137627812,0.072590738,0.084627329,0.412060302,0.053828658,0.029147982,0.041666667,0.023638232,0.069271758
pole4_rpa2,0.225869121,0.04505632,0.026397516,0.563423176,0.040181956,0.022421525,0.011574074,0.005138746,0.005328597
dscc1_ubr7,0.02607362,0.005006258,0.002329193,0.134307903,0.007960576,0,0.002314815,0.001541624,0
dctd_dscc1,0.013701431,0.002503129,0.000776398,0.096391046,0.0030326,0,0,0.000513875,0
dscc1_mcmbp,0.014314928,0.002503129,0,0.111770976,0.0030326,0,0,0,0
dscc1_luc7l3,0.028425358,0.005006258,0.001552795,0.153494746,0.006444276,0.002242152,0,0.001027749,0
dscc1_rpa2,0.045603272,0.008760951,0.002329193,0.202832344,0.009476876,0,0.002314815,0.000513875,0
dctd_ubr7,0.037730061,0.012515645,0.004658385,0.183036394,0.010235027,0.002242152,0,0.000513875,0
mcmbp_ubr7,0.048466258,0.008760951,0.005434783,0.205268768,0.010993177,0.002242152,0,0.001541624,0.001776199
luc7l3_ubr7,0.099488753,0.048811014,0.046583851,0.304857621,0.049279757,0.013452915,0.041666667,0.023124358,0.030195382
rpa2_ubr7,0.15398773,0.02252816,0.020962733,0.41434445,0.037907506,0.013452915,0.013888889,0.002055498,0.007104796
dctd_mcmbp,0.022699387,0.002503129,0.000776398,0.142835389,0.003790751,0,0,0,0
dctd_luc7l3,0.045398773,0.01126408,0.00310559,0.210903,0.008718726,0.002242152,0.002314815,0.003597122,0
dctd_rpa2,0.060531697,0.008760951,0.005434783,0.273640932,0.011751327,0.004484305,0,0.001027749,0
luc7l3_mcmbp,0.053476483,0.008760951,0.005434783,0.232221715,0.009476876,0.004484305,0.002314815,0.001027749,0
mcmbp_rpa2,0.077607362,0.006257822,0.003881988,0.315060149,0.014783927,0.002242152,0,0.001027749,0
luc7l3_rpa2,0.177607362,0.038798498,0.026397516,0.480127912,0.036391205,0.00896861,0.020833333,0.004110997,0.007104796
gng8_tac3a,0,0,0.003881988,0,0.001137225,0,0,0,0
gng8_syt6b,0,0,0,0,0.000379075,0,0,0,0
gng8_kctd12.1,0.000102249,0,0,0,0,0,0,0,0
cadps2_gng8,0,0,0,0,0,0,0,0,0
gng8_NWD2,0,0,0.002329193,0,0.00075815,0,0,0,0
gng8_si:ch1073-90m23.1,0,0,0,0,0,0,0,0,0
gng8_nr4a3,0,0,0.001552795,0,0.000379075,0,0,0,0
gng8_zic2a,0.000204499,0,0.001552795,0,0.001137225,0,0,0,0
g0s2_gng8,0,0,0,0,0,0,0,0,0
gng8_rims1a,0.000102249,0,0.001552795,0,0,0,0,0,0
gng8_spon1b,0,0,0,0,0,0,0,0,0
gng8_si:ch211-151p13.8,0,0,0.001552795,0,0,0,0,0,0
bean1_gng8,0.000102249,0,0.001552795,0,0.000379075,0,0,0,0
cplx2_gng8,0.000306748,0,0.002329193,0,0,0,0,0,0
gng8_rab6ba,0,0,0.001552795,0,0,0,0,0,0
gng8_olfm2a,0,0,0,0,0.000379075,0,0,0,0
gng8_tacr3l,0,0,0,0,0,0,0,0,0
gng8_irx5b,0.000102249,0,0,0,0,0,0,0,0
gng8_ncam2,0,0,0,0,0,0,0,0,0
arhgap12b_gng8,0.000204499,0,0.001552795,0,0,0,0,0,0
gng8_sst6,0,0,0,0,0,0,0,0,0
drgx_gng8,0,0,0,0,0,0,0,0,0
atp2b4_gng8,0.000204499,0,0.002329193,0,0.000379075,0,0,0,0
gng8_pou4f1,0.000102249,0,0,0,0,0,0,0,0
syt6b_tac3a,0,0,0.000776398,0,0.004927976,0,0,0,0
kctd12.1_tac3a,0,0,0.000776398,0,0.00075815,0,0,0,0
cadps2_tac3a,0,0,0,0,0.00227445,0,0,0,0
NWD2_tac3a,0,0,0.003881988,0,0.002653525,0,0,0,0
si:ch1073-90m23.1_tac3a,0,0,0,0,0,0,0,0,0
nr4a3_tac3a,0,0,0.003881988,0,0.00227445,0,0,0.000513875,0
tac3a_zic2a,0,0,0.002329193,0.000761383,0.003790751,0,0,0,0
g0s2_tac3a,0,0,0,0,0,0,0,0,0
rims1a_tac3a,0,0,0.002329193,0.000152277,0.000379075,0,0,0,0
spon1b_tac3a,0,0,0.000776398,0,0.00075815,0,0,0,0
si:ch211-151p13.8_tac3a,0,0,0.00310559,0,0.000379075,0,0,0,0
bean1_tac3a,0,0,0.003881988,0,0.00227445,0,0,0,0
cplx2_tac3a,0.000102249,0,0.004658385,0,0.006823351,0,0,0,0
rab6ba_tac3a,0,0,0.00310559,0,0.000379075,0,0,0,0
olfm2a_tac3a,0,0,0.002329193,0,0.008339651,0,0,0,0
tac3a_tacr3l,0,0,0,0,0,0,0,0,0
irx5b_tac3a,0,0,0,0,0,0,0,0,0
ncam2_tac3a,0,0,0,0,0,0,0,0,0
arhgap12b_tac3a,0.000102249,0,0.001552795,0.000152277,0.00075815,0.002242152,0,0.000513875,0
sst6_tac3a,0,0,0,0,0,0,0,0,0
drgx_tac3a,0,0,0,0,0,0,0,0,0
atp2b4_tac3a,0.000102249,0,0.004658385,0.00045683,0.010235027,0,0.00462963,0,0
pou4f1_tac3a,0,0,0.003881988,0,0.000379075,0,0,0,0
kctd12.1_syt6b,0.000102249,0,0.004658385,0.000304553,0.00075815,0,0,0,0
cadps2_syt6b,0.000102249,0,0.000776398,0,0.001137225,0,0,0,0
NWD2_syt6b,0,0,0.00621118,0,0.004927976,0,0.002314815,0,0
si:ch1073-90m23.1_syt6b,0,0,0.000776398,0,0,0,0,0,0
nr4a3_syt6b,0,0,0.017080745,0,0.003790751,0,0,0,0.001776199
syt6b_zic2a,0.000613497,0,0.002329193,0.003045531,0.0015163,0,0.002314815,0,0
g0s2_syt6b,0.000306748,0,0,0.000609106,0.00075815,0,0,0,0
rims1a_syt6b,0,0,0.007763975,0.000152277,0.0030326,0,0.002314815,0,0
spon1b_syt6b,0.000102249,0,0.00310559,0,0.00075815,0,0.002314815,0,0
si:ch211-151p13.8_syt6b,0,0,0.01552795,0,0.001895375,0,0.002314815,0,0
bean1_syt6b,0.000102249,0,0.01242236,0,0.006444276,0,0.002314815,0,0
cplx2_syt6b,0,0,0.01552795,0,0.008339651,0,0,0,0
rab6ba_syt6b,0,0,0.02173913,0,0.00075815,0,0.002314815,0.000513875,0
olfm2a_syt6b,0,0,0.011645963,0,0.010614102,0,0.00462963,0,0
syt6b_tacr3l,0,0,0,0,0,0,0,0,0
irx5b_syt6b,0,0,0.002329193,0,0,0,0,0,0
ncam2_syt6b,0,0,0,0,0,0,0,0,0
arhgap12b_syt6b,0.000306748,0,0.002329193,0.000761383,0.00227445,0,0,0,0.001776199
sst6_syt6b,0,0,0,0,0,0,0,0,0
drgx_syt6b,0,0,0,0,0,0,0,0,0
atp2b4_syt6b,0.000204499,0,0.01242236,0.000913659,0.010993177,0,0.00462963,0.000513875,0
pou4f1_syt6b,0,0,0.017857143,0,0.000379075,0,0,0,0
cadps2_kctd12.1,0.000306748,0,0,0.000152277,0.000379075,0,0,0,0
kctd12.1_NWD2,0.000306748,0,0.00310559,0,0.001137225,0,0.002314815,0,0
kctd12.1_si:ch1073-90m23.1,0,0,0,0,0,0,0,0,0
kctd12.1_nr4a3,0,0,0.010093168,0.000609106,0.00227445,0,0,0,0.001776199
kctd12.1_zic2a,0.002351738,0,0.003881988,0.002131871,0.000379075,0,0,0,0
g0s2_kctd12.1,0.000715746,0,0.000776398,0.000152277,0,0,0,0,0
kctd12.1_rims1a,0.000306748,0,0.006987578,0,0.0015163,0,0.00462963,0,0
kctd12.1_spon1b,0.000511247,0,0.000776398,0.000304553,0.001895375,0,0,0.000513875,0
kctd12.1_si:ch211-151p13.8,0,0,0.011645963,0,0.00075815,0,0.002314815,0.000513875,0
bean1_kctd12.1,0,0,0.008540373,0,0.003411676,0,0.00462963,0,0
cplx2_kctd12.1,0.000306748,0,0.010869565,0.000152277,0.005686126,0.002242152,0.002314815,0,0.001776199
kctd12.1_rab6ba,0,0,0.013975155,0,0.001137225,0,0,0,0
kctd12.1_olfm2a,0.000102249,0,0.006987578,0,0.005307051,0,0.011574074,0,0
kctd12.1_tacr3l,0,0,0,0,0,0,0,0,0
irx5b_kctd12.1,0.000204499,0,0,0,0,0,0,0,0
kctd12.1_ncam2,0,0,0,0,0.000379075,0,0,0,0
arhgap12b_kctd12.1,0.001022495,0.002503129,0.002329193,0.001065936,0.001895375,0,0.011574074,0,0.001776199
kctd12.1_sst6,0,0,0,0,0,0,0,0,0
drgx_kctd12.1,0,0,0,0,0,0,0,0,0
atp2b4_kctd12.1,0.001022495,0.001251564,0.008540373,0.000761383,0.007581501,0,0.016203704,0.000513875,0.001776199
kctd12.1_pou4f1,0.000102249,0,0.013198758,0,0.001895375,0,0,0,0
cadps2_NWD2,0,0,0.000776398,0,0.00075815,0,0,0,0
cadps2_si:ch1073-90m23.1,0.000102249,0,0,0,0,0,0,0,0
cadps2_nr4a3,0,0,0.00310559,0,0.002653525,0,0,0,0
cadps2_zic2a,0.002556237,0,0.002329193,0.002588701,0,0,0,0,0
cadps2_g0s2,0.001022495,0,0,0,0,0,0,0,0
cadps2_rims1a,0.000408998,0,0.002329193,0,0.0015163,0,0,0,0
cadps2_spon1b,0,0,0.000776398,0.000152277,0,0,0,0,0
cadps2_si:ch211-151p13.8,0,0,0.001552795,0,0.001137225,0,0,0,0
bean1_cadps2,0,0,0.000776398,0,0.001137225,0,0,0,0
cadps2_cplx2,0.000920245,0,0.00310559,0,0.010235027,0,0,0,0
cadps2_rab6ba,0.000204499,0,0.002329193,0.000152277,0.001137225,0,0,0,0
cadps2_olfm2a,0.000102249,0,0.000776398,0,0.002653525,0,0,0,0
cadps2_tacr3l,0,0,0,0,0,0,0,0,0
cadps2_irx5b,0.000204499,0,0.002329193,0,0,0,0,0,0
cadps2_ncam2,0,0,0,0,0,0,0,0,0
arhgap12b_cadps2,0.001226994,0,0,0.000913659,0.001137225,0,0,0,0
cadps2_sst6,0,0,0,0,0,0,0,0,0
cadps2_drgx,0.000102249,0,0,0,0,0,0,0,0
atp2b4_cadps2,0.001226994,0,0.00310559,0.001065936,0.009097801,0,0,0,0
cadps2_pou4f1,0.000102249,0,0.001552795,0,0,0,0,0,0
NWD2_si:ch1073-90m23.1,0,0,0,0,0,0,0,0,0
nr4a3_NWD2,0,0.001251564,0.017080745,0,0.004927976,0,0,0,0.003552398
NWD2_zic2a,0.001022495,0.001251564,0.005434783,0.000304553,0.002653525,0,0.00462963,0,0.001776199
g0s2_NWD2,0.000102249,0,0.00310559,0,0.000379075,0,0,0,0.001776199
NWD2_rims1a,0.000204499,0,0.01242236,0,0.002653525,0,0.006944444,0.001027749,0
NWD2_spon1b,0,0,0.003881988,0,0.001137225,0,0.002314815,0,0
NWD2_si:ch211-151p13.8,0,0,0.019409938,0,0.001895375,0,0.009259259,0.001541624,0.003552398
bean1_NWD2,0,0,0.011645963,0,0.010614102,0,0.016203704,0.001541624,0
cplx2_NWD2,0.001124744,0,0.028726708,0,0.011751327,0,0.00462963,0,0.003552398
NWD2_rab6ba,0,0,0.023291925,0,0.001137225,0,0.002314815,0,0
NWD2_olfm2a,0.000102249,0,0.008540373,0,0.010235027,0,0.009259259,0,0.001776199
NWD2_tacr3l,0,0,0,0,0,0,0,0,0
irx5b_NWD2,0,0,0.000776398,0,0,0,0,0,0
ncam2_NWD2,0.000102249,0,0,0,0,0,0,0,0
arhgap12b_NWD2,0.000408998,0.001251564,0.010869565,0.000152277,0.0030326,0,0.011574074,0.000513875,0.007104796
NWD2_sst6,0,0,0.001552795,0,0,0,0,0,0
drgx_NWD2,0,0,0,0,0,0,0,0,0
atp2b4_NWD2,0.000408998,0.001251564,0.020962733,0,0.008718726,0,0.018518519,0.002055498,0.001776199
NWD2_pou4f1,0.000102249,0,0.024068323,0,0.00075815,0,0,0,0.001776199
nr4a3_si:ch1073-90m23.1,0,0,0,0,0,0,0,0,0
si:ch1073-90m23.1_zic2a,0.000102249,0,0,0,0,0,0,0,0
g0s2_si:ch1073-90m23.1,0,0,0,0,0,0,0,0,0
rims1a_si:ch1073-90m23.1,0,0,0,0,0,0,0,0,0
si:ch1073-90m23.1_spon1b,0,0,0.000776398,0,0,0,0,0,0
si:ch1073-90m23.1_si:ch211-151p13.8,0,0,0.000776398,0,0,0,0,0,0
bean1_si:ch1073-90m23.1,0,0,0,0,0,0,0,0,0
cplx2_si:ch1073-90m23.1,0.000102249,0,0,0,0,0,0,0,0
rab6ba_si:ch1073-90m23.1,0,0,0.000776398,0,0,0,0,0,0
olfm2a_si:ch1073-90m23.1,0,0,0.000776398,0,0,0,0,0,0
si:ch1073-90m23.1_tacr3l,0,0,0,0,0,0,0,0,0
irx5b_si:ch1073-90m23.1,0,0,0.000776398,0,0,0,0,0,0
ncam2_si:ch1073-90m23.1,0,0,0,0,0,0,0,0,0
arhgap12b_si:ch1073-90m23.1,0.000102249,0,0,0,0,0,0,0,0
si:ch1073-90m23.1_sst6,0,0,0,0,0,0,0,0,0
drgx_si:ch1073-90m23.1,0,0,0,0,0,0,0,0,0
atp2b4_si:ch1073-90m23.1,0.000102249,0,0,0,0,0,0,0,0
pou4f1_si:ch1073-90m23.1,0,0,0,0,0,0,0,0,0
nr4a3_zic2a,0.001329243,0.007509387,0.005434783,0.009441145,0.001137225,0.004484305,0,0,0.008880995
g0s2_nr4a3,0.000102249,0.002503129,0.00310559,0.002740978,0.000379075,0,0,0,0.003552398
nr4a3_rims1a,0.000102249,0.001251564,0.027173913,0.000609106,0.005307051,0,0,0.000513875,0.003552398
nr4a3_spon1b,0.000204499,0,0.003881988,0.001522765,0.001137225,0,0,0,0
nr4a3_si:ch211-151p13.8,0,0,0.056677019,0,0.00227445,0.002242152,0,0.001027749,0.012433393
bean1_nr4a3,0,0,0.031832298,0.000152277,0.007581501,0,0,0,0.001776199
cplx2_nr4a3,0.000306748,0.001251564,0.068322981,0.00045683,0.013646702,0,0.002314815,0,0.007104796
nr4a3_rab6ba,0.000204499,0,0.084627329,0.000304553,0.0015163,0,0,0,0
nr4a3_olfm2a,0.000204499,0,0.025621118,0.000152277,0.012509477,0,0,0,0.003552398
nr4a3_tacr3l,0,0,0,0,0,0,0,0,0
irx5b_nr4a3,0,0,0.006987578,0.000152277,0,0,0,0,0
ncam2_nr4a3,0,0,0,0,0,0,0,0,0
arhgap12b_nr4a3,0.000613497,0.002503129,0.01552795,0.005177402,0.00227445,0,0.002314815,0,0.085257549
nr4a3_sst6,0,0,0.00310559,0.000152277,0,0,0,0,0
drgx_nr4a3,0,0,0,0,0,0,0,0,0
atp2b4_nr4a3,0.000306748,0.001251564,0.038819876,0.008070656,0.012888552,0,0.009259259,0.000513875,0.005328597
nr4a3_pou4f1,0,0,0.074534161,0,0.0015163,0,0,0,0.003552398
g0s2_zic2a,0.006646217,0.003754693,0.001552795,0.011116187,0,0,0,0,0
rims1a_zic2a,0.003169734,0,0.006987578,0.002588701,0.00075815,0.004484305,0.006944444,0,0.003552398
spon1b_zic2a,0.001635992,0,0.000776398,0.002893254,0.001137225,0,0.00462963,0,0
si:ch211-151p13.8_zic2a,0.000408998,0,0.00931677,0.000761383,0,0.006726457,0.00462963,0,0
bean1_zic2a,0.000511247,0,0.006987578,0.00045683,0.004169826,0.002242152,0.00462963,0,0
cplx2_zic2a,0.005521472,0,0.01552795,0.004263743,0.003411676,0.002242152,0.00462963,0.000513875,0.001776199
rab6ba_zic2a,0.000920245,0,0.01242236,0.001218212,0.00075815,0.004484305,0,0,0
olfm2a_zic2a,0.000920245,0,0.00310559,0.000609106,0.003411676,0.004484305,0.002314815,0,0
tacr3l_zic2a,0.000204499,0,0,0,0,0,0,0,0
irx5b_zic2a,0.001022495,0.001251564,0.004658385,0.002436425,0,0,0,0,0
ncam2_zic2a,0.000204499,0,0,0,0,0,0,0,0
arhgap12b_zic2a,0.020143149,0.010012516,0.00931677,0.043094259,0.002653525,0.004484305,0.011574074,0.001541624,0.012433393
sst6_zic2a,0.000102249,0,0.000776398,0,0.000379075,0,0,0,0
drgx_zic2a,0.000613497,0,0,0.000609106,0,0,0,0,0
atp2b4_zic2a,0.013496933,0.001251564,0.014751553,0.056190041,0.00227445,0.004484305,0.011574074,0.000513875,0.001776199
pou4f1_zic2a,0.001124744,0,0.00931677,0.000913659,0.00075815,0,0.002314815,0,0
g0s2_rims1a,0.000920245,0,0.001552795,0.000304553,0.00075815,0,0,0,0.001776199
g0s2_spon1b,0.000511247,0.001251564,0,0.000761383,0,0,0,0,0
g0s2_si:ch211-151p13.8,0.000102249,0,0.007763975,0.000304553,0,0,0,0.000513875,0
bean1_g0s2,0.000408998,0,0.000776398,0,0.00075815,0,0,0.000513875,0
cplx2_g0s2,0.001022495,0,0.004658385,0.000152277,0.000379075,0,0,0,0.001776199
g0s2_rab6ba,0.000306748,0.001251564,0.006987578,0.000152277,0.000379075,0,0,0,0
g0s2_olfm2a,0,0,0.001552795,0,0.001137225,0,0,0,0
g0s2_tacr3l,0.000306748,0,0,0,0,0,0,0,0
g0s2_irx5b,0.000204499,0,0,0.000609106,0,0,0,0,0
g0s2_ncam2,0,0,0,0,0,0,0,0,0
arhgap12b_g0s2,0.00398773,0.002503129,0.00310559,0.004111466,0.00227445,0,0,0,0.005328597
g0s2_sst6,0,0,0,0,0,0,0,0,0.001776199
drgx_g0s2,0.000306748,0,0,0.000152277,0,0,0,0.000513875,0
atp2b4_g0s2,0.002556237,0,0.00310559,0.006091061,0.00075815,0,0,0,0.003552398
g0s2_pou4f1,0.000408998,0,0.007763975,0.000152277,0,0,0,0.000513875,0
rims1a_spon1b,0.000306748,0,0.002329193,0.000152277,0.001137225,0,0.00462963,0.000513875,0
rims1a_si:ch211-151p13.8,0,0,0.037267081,0,0.0015163,0.004484305,0.013888889,0.003597122,0
bean1_rims1a,0.000102249,0,0.019409938,0,0.006444276,0.002242152,0.013888889,0.001541624,0
cplx2_rims1a,0.001840491,0.001251564,0.046583851,0,0.010614102,0.002242152,0.009259259,0,0
rab6ba_rims1a,0.000204499,0,0.049689441,0,0.0015163,0.002242152,0.002314815,0,0
olfm2a_rims1a,0.000204499,0,0.019409938,0,0.006444276,0.002242152,0.009259259,0,0
rims1a_tacr3l,0.000102249,0,0.000776398,0,0,0,0,0,0
irx5b_rims1a,0.000102249,0,0.003881988,0.000152277,0,0,0,0,0
ncam2_rims1a,0.000102249,0,0,0,0,0,0,0,0
arhgap12b_rims1a,0.001022495,0,0.013975155,0.001370489,0.00227445,0.004484305,0.018518519,0,0.007104796
rims1a_sst6,0,0,0.005434783,0,0.00075815,0,0,0,0
drgx_rims1a,0.000102249,0,0.001552795,0,0,0,0,0.000513875,0
atp2b4_rims1a,0.001124744,0,0.026397516,0.001827318,0.008718726,0.002242152,0.041666667,0.002055498,0.001776199
pou4f1_rims1a,0.000204499,0,0.051242236,0,0.001137225,0,0.00462963,0,0
si:ch211-151p13.8_spon1b,0.000102249,0,0.00621118,0,0,0,0.00462963,0.001541624,0
bean1_spon1b,0.000204499,0,0.003881988,0,0.00227445,0,0.00462963,0,0
rab6ba_spon1b,0.000102249,0,0.007763975,0.000152277,0,0,0,0,0
olfm2a_spon1b,0.000204499,0,0.003881988,0,0.001895375,0,0.00462963,0,0
spon1b_tacr3l,0,0,0,0,0,0,0,0,0
irx5b_spon1b,0.000306748,0,0.00310559,0.001218212,0,0,0,0,0
ncam2_spon1b,0,0,0,0,0,0,0,0,0
arhgap12b_spon1b,0.001022495,0,0.00310559,0.001827318,0.001137225,0,0.002314815,0,0
spon1b_sst6,0,0,0,0,0,0,0,0,0
drgx_spon1b,0,0,0,0.000304553,0,0,0,0,0
atp2b4_spon1b,0.002965235,0,0.006987578,0.003654637,0.0030326,0,0.009259259,0,0
pou4f1_spon1b,0.000204499,0,0.004658385,0,0.000379075,0,0.002314815,0,0
bean1_si:ch211-151p13.8,0,0,0.040372671,0,0.002653525,0.006726457,0.018518519,0.007708119,0.001776199
cplx2_si:ch211-151p13.8,0.000102249,0,0.079192547,0.000152277,0.005686126,0.002242152,0.00462963,0.000513875,0
rab6ba_si:ch211-151p13.8,0,0,0.114130435,0.000152277,0.000379075,0.002242152,0.002314815,0,0
olfm2a_si:ch211-151p13.8,0,0,0.035714286,0,0.004548901,0.002242152,0.023148148,0.000513875,0
si:ch211-151p13.8_tacr3l,0,0,0.000776398,0,0,0,0,0,0
irx5b_si:ch211-151p13.8,0,0,0.011645963,0.000152277,0,0,0,0,0
ncam2_si:ch211-151p13.8,0,0,0,0,0,0,0,0,0
arhgap12b_si:ch211-151p13.8,0.000408998,0,0.01863354,0.000152277,0.000379075,0.002242152,0.011574074,0.002055498,0.014209591
si:ch211-151p13.8_sst6,0,0,0.00621118,0,0.000379075,0,0,0,0
drgx_si:ch211-151p13.8,0,0,0,0,0,0,0,0,0
atp2b4_si:ch211-151p13.8,0,0,0.046583851,0.00045683,0.005686126,0.004484305,0.043981481,0.003083248,0
pou4f1_si:ch211-151p13.8,0,0,0.129658385,0,0.000379075,0,0.00462963,0.000513875,0
bean1_cplx2,0.000306748,0,0.037267081,0,0.026914329,0.002242152,0.00462963,0.001541624,0
bean1_rab6ba,0,0,0.050465839,0,0.001895375,0,0.002314815,0.000513875,0
bean1_olfm2a,0.000102249,0,0.028726708,0.000152277,0.018574678,0,0.009259259,0,0
bean1_tacr3l,0,0,0,0,0,0,0,0,0
bean1_irx5b,0,0,0.006987578,0,0,0,0,0,0
bean1_ncam2,0,0,0,0,0,0,0,0,0
arhgap12b_bean1,0.000613497,0,0.010869565,0.000304553,0.007581501,0.002242152,0.018518519,0.002569373,0.003552398
bean1_sst6,0,0,0.000776398,0,0.00075815,0,0,0,0
bean1_drgx,0,0,0,0,0.000379075,0,0,0,0
atp2b4_bean1,0.000613497,0,0.02484472,0.000152277,0.015163002,0.002242152,0.048611111,0.005652621,0
bean1_pou4f1,0,0,0.050465839,0,0.001137225,0,0,0,0
cplx2_rab6ba,0.000511247,0,0.117236025,0.00045683,0.002653525,0.002242152,0.00462963,0,0
cplx2_olfm2a,0.001022495,0,0.034161491,0,0.034116755,0.002242152,0.013888889,0,0
cplx2_tacr3l,0.000102249,0,0,0,0,0,0,0,0
cplx2_irx5b,0.000408998,0,0.011645963,0,0,0,0,0,0
cplx2_ncam2,0.000102249,0,0,0,0,0,0,0,0
arhgap12b_cplx2,0.003476483,0.003754693,0.025621118,0.002131871,0.012888552,0.002242152,0.018518519,0.000513875,0.007104796
cplx2_sst6,0,0,0.011645963,0,0.00075815,0,0,0,0
cplx2_drgx,0,0,0.000776398,0,0,0,0,0,0
atp2b4_cplx2,0.003271984,0,0.052018634,0.003045531,0.056103108,0.002242152,0.037037037,0.001027749,0.001776199
cplx2_pou4f1,0.000920245,0,0.162267081,0,0.002653525,0,0.002314815,0,0
olfm2a_rab6ba,0,0,0.055124224,0,0.0015163,0.002242152,0.00462963,0,0
rab6ba_tacr3l,0.000102249,0,0,0,0,0,0,0,0
irx5b_rab6ba,0,0,0.011645963,0,0,0,0,0,0
ncam2_rab6ba,0,0,0,0,0,0,0,0,0
arhgap12b_rab6ba,0.000306748,0.001251564,0.026397516,0.000609106,0.00075815,0,0.00462963,0,0.001776199
rab6ba_sst6,0,0,0.005434783,0,0,0,0,0,0
drgx_rab6ba,0,0,0.001552795,0.000152277,0,0,0,0,0
atp2b4_rab6ba,0.000715746,0,0.066770186,0.000761383,0.0030326,0.004484305,0.00462963,0.001027749,0
olfm2a_tacr3l,0,0,0,0,0,0,0,0,0
irx5b_olfm2a,0,0,0.008540373,0.000304553,0,0,0,0,0
ncam2_olfm2a,0,0,0,0,0,0,0,0,0
arhgap12b_olfm2a,0.000102249,0,0.00931677,0.000152277,0.008718726,0,0.032407407,0,0.001776199
olfm2a_sst6,0,0,0.000776398,0,0.000379075,0,0,0,0
drgx_olfm2a,0,0,0.000776398,0,0,0,0,0,0
atp2b4_olfm2a,0.000920245,0,0.02173913,0.000304553,0.03070508,0.002242152,0.127314815,0.000513875,0.001776199
olfm2a_pou4f1,0.000204499,0,0.055900621,0,0.001137225,0,0,0,0
irx5b_tacr3l,0,0,0,0,0,0,0,0,0
ncam2_tacr3l,0,0,0,0,0,0,0,0,0
arhgap12b_tacr3l,0.000102249,0,0,0,0,0,0,0,0
sst6_tacr3l,0,0,0,0,0,0,0,0,0
drgx_tacr3l,0,0,0,0,0,0,0,0,0
atp2b4_tacr3l,0.000204499,0,0,0,0,0,0,0,0
pou4f1_tacr3l,0,0,0,0,0,0,0,0,0
irx5b_ncam2,0,0,0,0,0,0,0,0,0
arhgap12b_irx5b,0.000715746,0.001251564,0.004658385,0.001370489,0,0,0,0,0
irx5b_sst6,0,0,0.000776398,0,0,0,0,0,0
drgx_irx5b,0,0,0,0.000304553,0,0,0,0,0
atp2b4_irx5b,0.000204499,0,0.00931677,0.002893254,0,0,0,0,0
irx5b_pou4f1,0.000306748,0,0.011645963,0,0.000379075,0,0,0,0
arhgap12b_ncam2,0,0,0,0,0,0,0,0,0
ncam2_sst6,0,0,0,0,0,0,0,0,0
drgx_ncam2,0,0,0,0,0,0,0,0,0
atp2b4_ncam2,0.000102249,0,0,0,0.000379075,0,0,0,0
ncam2_pou4f1,0,0,0,0,0,0,0,0,0
arhgap12b_sst6,0.000204499,0,0.00310559,0,0.000379075,0,0,0,0
arhgap12b_drgx,0.000408998,0,0.002329193,0.000761383,0,0,0,0,0
arhgap12b_atp2b4,0.006543967,0.003754693,0.020186335,0.024364245,0.005686126,0.006726457,0.099537037,0.001027749,0.005328597
arhgap12b_pou4f1,0.000306748,0.001251564,0.028726708,0.000304553,0.000379075,0,0.002314815,0,0.003552398
drgx_sst6,0,0,0,0,0,0,0,0,0
atp2b4_sst6,0,0,0.001552795,0.000152277,0.00075815,0,0,0,0.001776199
pou4f1_sst6,0,0,0.011645963,0,0,0,0,0,0
atp2b4_drgx,0.000408998,0,0,0.000609106,0,0,0,0,0
drgx_pou4f1,0,0,0.001552795,0,0,0,0,0.000513875,0
atp2b4_pou4f1,0.000408998,0,0.050465839,0.00045683,0.002653525,0,0.002314815,0.001027749,0
ifitm1_rbp4,0,0,0.001552795,0,0,0,0,0,0
rbp4_tat,0.000204499,0,0,0.000152277,0,0.002242152,0,0,0
mxra8b_rbp4,0,0.002503129,0.000776398,0,0,0,0,0,0
krt91_rbp4,0.004805726,0.053817272,0.010869565,0.000761383,0.022744503,0.033632287,0.006944444,0.022096608,0.017761989
rbp4_rgs5a,0,0.003754693,0.000776398,0,0.00075815,0.002242152,0,0,0
ovca2_rbp4,0.000511247,0.002503129,0.000776398,0.000913659,0,0,0,0,0
fah_rbp4,0,0,0.000776398,0,0,0.002242152,0,0,0
rbp4_soul5,0.000306748,0,0,0.003197807,0,0,0,0,0
cyp1c1_rbp4,0,0.001251564,0,0,0,0,0,0,0
