Gene,HCs,Macula.SCs,Crista.SCs
eif6_rpl7l1,0.002539683,0,0.008695652
eif6_gar1,0.001904762,0,0
eif6_nip7,0.001904762,0,0
aldob_eif6,0,0,0
eif6_metap2b,0.016507937,0.024590164,0
ebna1bp2_prdx6,0.001904762,0,0
prdx6_si:ch211-217k17.7,0.000634921,0,0
cox17_prdx6,0.010793651,0.008196721,0
nhp2_prdx6,0.001904762,0,0
prdx6_prps1a,0.003174603,0.016393443,0
fbl_prdx6,0.005714286,0,0
gnl3_prdx6,0.001904762,0,0.008695652
phb_prdx6,0.002539683,0,0
npm1a_prdx6,0,0.008196721,0
prdx6_si:ch211-66k16.27,0,0,0
prdx6_rpl7l1,0.001269841,0.008196721,0
gar1_prdx6,0,0,0
nip7_prdx6,0.001904762,0,0
aldob_prdx6,0,0,0
metap2b_prdx6,0.004444444,0.008196721,0
ebna1bp2_si:ch211-217k17.7,0,0,0
cox17_ebna1bp2,0.004444444,0,0
ebna1bp2_nhp2,0,0.008196721,0
ebna1bp2_prps1a,0.001904762,0.008196721,0
ebna1bp2_fbl,0,0,0
ebna1bp2_gnl3,0,0,0
ebna1bp2_phb,0.001904762,0,0
ebna1bp2_npm1a,0.000634921,0.008196721,0
ebna1bp2_si:ch211-66k16.27,0,0,0
ebna1bp2_rpl7l1,0,0,0
ebna1bp2_gar1,0.000634921,0,0
ebna1bp2_nip7,0,0,0
aldob_ebna1bp2,0,0,0
ebna1bp2_metap2b,0.003809524,0,0
cox17_si:ch211-217k17.7,0.003174603,0,0
nhp2_si:ch211-217k17.7,0.000634921,0,0
prps1a_si:ch211-217k17.7,0.001269841,0,0
fbl_si:ch211-217k17.7,0,0,0
gnl3_si:ch211-217k17.7,0.001269841,0,0
phb_si:ch211-217k17.7,0,0,0
npm1a_si:ch211-217k17.7,0,0,0
si:ch211-217k17.7_si:ch211-66k16.27,0,0,0
rpl7l1_si:ch211-217k17.7,0,0,0
gar1_si:ch211-217k17.7,0,0.008196721,0
nip7_si:ch211-217k17.7,0,0,0
aldob_si:ch211-217k17.7,0,0,0
metap2b_si:ch211-217k17.7,0.000634921,0,0
cox17_nhp2,0.003174603,0,0.008695652
cox17_prps1a,0.020952381,0,0
cox17_fbl,0.008253968,0,0.017391304
cox17_gnl3,0.007619048,0,0
cox17_phb,0.010793651,0,0
cox17_npm1a,0.000634921,0,0
cox17_si:ch211-66k16.27,0,0,0
cox17_rpl7l1,0.002539683,0,0
cox17_gar1,0.000634921,0,0
cox17_nip7,0.002539683,0,0
aldob_cox17,0,0,0
cox17_metap2b,0.024126984,0.008196721,0.008695652
nhp2_prps1a,0.002539683,0.008196721,0
fbl_nhp2,0,0,0.008695652
gnl3_nhp2,0.001269841,0,0
nhp2_phb,0.001904762,0,0
nhp2_npm1a,0.000634921,0.008196721,0
nhp2_si:ch211-66k16.27,0,0,0
nhp2_rpl7l1,0,0,0
gar1_nhp2,0,0,0
nhp2_nip7,0.000634921,0,0
aldob_nhp2,0,0,0
metap2b_nhp2,0.003809524,0,0.008695652
fbl_prps1a,0.003174603,0.008196721,0
gnl3_prps1a,0.002539683,0,0
phb_prps1a,0.003174603,0,0
npm1a_prps1a,0.001904762,0.016393443,0
prps1a_si:ch211-66k16.27,0.001269841,0,0
prps1a_rpl7l1,0.001269841,0,0
gar1_prps1a,0.000634921,0.008196721,0
nip7_prps1a,0.001904762,0.008196721,0
aldob_prps1a,0,0,0
metap2b_prps1a,0.008888889,0.008196721,0
fbl_gnl3,0,0,0
fbl_phb,0.003174603,0,0
fbl_npm1a,0.000634921,0.016393443,0
fbl_si:ch211-66k16.27,0.000634921,0,0
fbl_rpl7l1,0.000634921,0,0
fbl_gar1,0.000634921,0,0
fbl_nip7,0.003174603,0,0
aldob_fbl,0,0,0
fbl_metap2b,0.001269841,0,0.008695652
gnl3_phb,0.001269841,0.008196721,0
gnl3_npm1a,0,0,0
gnl3_si:ch211-66k16.27,0,0,0
gnl3_rpl7l1,0,0,0
gar1_gnl3,0,0,0
gnl3_nip7,0,0,0
aldob_gnl3,0,0,0
gnl3_metap2b,0.003174603,0,0
npm1a_phb,0.000634921,0,0.008695652
phb_si:ch211-66k16.27,0,0,0
phb_rpl7l1,0,0,0
gar1_phb,0.000634921,0,0
nip7_phb,0.000634921,0,0
aldob_phb,0,0,0
metap2b_phb,0.005714286,0,0
npm1a_si:ch211-66k16.27,0.000634921,0,0
npm1a_rpl7l1,0,0,0
gar1_npm1a,0.001269841,0,0
nip7_npm1a,0,0.008196721,0
aldob_npm1a,0,0,0
metap2b_npm1a,0.001904762,0.008196721,0
rpl7l1_si:ch211-66k16.27,0,0,0
gar1_si:ch211-66k16.27,0.000634921,0,0
nip7_si:ch211-66k16.27,0,0,0
aldob_si:ch211-66k16.27,0,0,0
metap2b_si:ch211-66k16.27,0.001269841,0,0
gar1_rpl7l1,0,0,0
nip7_rpl7l1,0,0,0
aldob_rpl7l1,0,0,0
metap2b_rpl7l1,0.001269841,0,0
gar1_nip7,0,0,0
aldob_gar1,0,0,0
gar1_metap2b,0.000634921,0,0
aldob_nip7,0,0,0
metap2b_nip7,0.001904762,0,0
aldob_metap2b,0,0,0
CABZ01114053.1_si:ch211-56a11.2,0,0,0
CABZ01114053.1_ompa,0,0,0
CABZ01114053.1_rem1,0,0,0
CABZ01114053.1_rprmb,0,0,0
CABZ01114053.1_prkar2ab,0,0,0
btbd17a_CABZ01114053.1,0,0,0
CABZ01114053.1_si:ch73-29l19.1,0,0,0
CABZ01114053.1_si:ch211-276i12.4,0,0,0
CABZ01114053.1_clu,0,0,0
CABZ01114053.1_SLC4A5,0,0,0
CABZ01114053.1_si:ch211-153l6.6,0,0,0
CABZ01114053.1_zgc:174935,0,0,0
CABZ01114053.1_pcdh8,0,0,0
CABZ01114053.1_opn4.1,0,0,0
CABZ01114053.1_sept7a,0,0,0
CABZ01114053.1_tnr,0,0,0
atp2b4_CABZ01114053.1,0,0,0
CABZ01114053.1_ptn,0,0,0
CABZ01114053.1_lin7a,0,0,0
atp1b1a_CABZ01114053.1,0.000634921,0,0
CABZ01114053.1_cx52.6,0,0,0
CABZ01114053.1_vtnb,0,0,0
ompa_si:ch211-56a11.2,0,0,0
rem1_si:ch211-56a11.2,0.000634921,0,0
rprmb_si:ch211-56a11.2,0,0,0
prkar2ab_si:ch211-56a11.2,0,0,0
btbd17a_si:ch211-56a11.2,0,0,0
si:ch211-56a11.2_si:ch73-29l19.1,0,0,0
si:ch211-276i12.4_si:ch211-56a11.2,0,0,0
clu_si:ch211-56a11.2,0,0,0
si:ch211-56a11.2_SLC4A5,0,0,0
si:ch211-153l6.6_si:ch211-56a11.2,0,0,0
si:ch211-56a11.2_zgc:174935,0.000634921,0,0
pcdh8_si:ch211-56a11.2,0,0,0
opn4.1_si:ch211-56a11.2,0,0,0
sept7a_si:ch211-56a11.2,0.000634921,0,0.008695652
si:ch211-56a11.2_tnr,0.000634921,0,0
atp2b4_si:ch211-56a11.2,0,0,0.008695652
ptn_si:ch211-56a11.2,0,0,0
lin7a_si:ch211-56a11.2,0,0,0
atp1b1a_si:ch211-56a11.2,0.001269841,0,0.008695652
cx52.6_si:ch211-56a11.2,0,0,0
si:ch211-56a11.2_vtnb,0,0,0
ompa_rem1,0,0,0
ompa_rprmb,0,0,0
ompa_prkar2ab,0,0,0
btbd17a_ompa,0,0,0
ompa_si:ch73-29l19.1,0,0,0
ompa_si:ch211-276i12.4,0,0,0
clu_ompa,0,0,0
ompa_SLC4A5,0,0,0
ompa_si:ch211-153l6.6,0,0,0
ompa_zgc:174935,0,0,0
ompa_pcdh8,0,0,0
ompa_opn4.1,0,0,0
ompa_sept7a,0,0,0
ompa_tnr,0,0,0
atp2b4_ompa,0,0,0
ompa_ptn,0,0,0
lin7a_ompa,0,0,0
atp1b1a_ompa,0,0,0
cx52.6_ompa,0,0,0
ompa_vtnb,0,0,0
rem1_rprmb,0.001269841,0,0
prkar2ab_rem1,0,0,0
btbd17a_rem1,0.000634921,0,0
rem1_si:ch73-29l19.1,0.000634921,0,0
rem1_si:ch211-276i12.4,0,0,0
clu_rem1,0.048888889,0,0.008695652
rem1_SLC4A5,0,0,0
rem1_si:ch211-153l6.6,0,0,0
rem1_zgc:174935,0.018412698,0.008196721,0
pcdh8_rem1,0,0,0
opn4.1_rem1,0.000634921,0,0.008695652
rem1_sept7a,0.06984127,0.008196721,0.008695652
rem1_tnr,0.219047619,0.008196721,0.008695652
atp2b4_rem1,0.005079365,0.016393443,0.026086957
ptn_rem1,0.001904762,0,0
lin7a_rem1,0.003174603,0,0
atp1b1a_rem1,0.126349206,0.032786885,0.017391304
cx52.6_rem1,0.000634921,0,0
rem1_vtnb,0.001269841,0,0
prkar2ab_rprmb,0,0,0
btbd17a_rprmb,0,0,0
rprmb_si:ch73-29l19.1,0,0,0
rprmb_si:ch211-276i12.4,0,0,0
clu_rprmb,0.000634921,0,0
rprmb_SLC4A5,0,0,0
rprmb_si:ch211-153l6.6,0,0,0
rprmb_zgc:174935,0,0,0
pcdh8_rprmb,0,0,0
opn4.1_rprmb,0,0,0
rprmb_sept7a,0.000634921,0,0
rprmb_tnr,0.000634921,0,0
atp2b4_rprmb,0,0,0
ptn_rprmb,0,0,0
lin7a_rprmb,0,0,0
atp1b1a_rprmb,0.000634921,0,0
cx52.6_rprmb,0,0,0
rprmb_vtnb,0,0,0
btbd17a_prkar2ab,0,0,0
prkar2ab_si:ch73-29l19.1,0,0,0
prkar2ab_si:ch211-276i12.4,0,0,0
clu_prkar2ab,0,0,0
prkar2ab_SLC4A5,0,0,0
prkar2ab_si:ch211-153l6.6,0,0,0
prkar2ab_zgc:174935,0,0,0
pcdh8_prkar2ab,0,0,0
opn4.1_prkar2ab,0,0,0
prkar2ab_sept7a,0,0,0
prkar2ab_tnr,0,0,0
atp2b4_prkar2ab,0,0,0
prkar2ab_ptn,0,0,0
lin7a_prkar2ab,0,0,0
atp1b1a_prkar2ab,0,0,0
cx52.6_prkar2ab,0,0,0
prkar2ab_vtnb,0,0,0
btbd17a_si:ch73-29l19.1,0,0,0
btbd17a_si:ch211-276i12.4,0,0,0
btbd17a_clu,0,0,0
btbd17a_SLC4A5,0,0,0
btbd17a_si:ch211-153l6.6,0,0,0
btbd17a_zgc:174935,0,0,0
btbd17a_pcdh8,0,0,0
btbd17a_opn4.1,0,0,0
btbd17a_sept7a,0,0,0
btbd17a_tnr,0.000634921,0,0
atp2b4_btbd17a,0,0,0
btbd17a_ptn,0,0,0
btbd17a_lin7a,0,0,0
atp1b1a_btbd17a,0.000634921,0,0
btbd17a_cx52.6,0,0,0
btbd17a_vtnb,0,0,0
si:ch211-276i12.4_si:ch73-29l19.1,0,0,0
clu_si:ch73-29l19.1,0,0,0
si:ch73-29l19.1_SLC4A5,0,0,0
si:ch211-153l6.6_si:ch73-29l19.1,0,0,0
si:ch73-29l19.1_zgc:174935,0.000634921,0,0
pcdh8_si:ch73-29l19.1,0,0,0
opn4.1_si:ch73-29l19.1,0,0,0
sept7a_si:ch73-29l19.1,0,0,0
si:ch73-29l19.1_tnr,0.000634921,0,0
atp2b4_si:ch73-29l19.1,0,0,0
ptn_si:ch73-29l19.1,0,0,0
lin7a_si:ch73-29l19.1,0,0,0
atp1b1a_si:ch73-29l19.1,0.000634921,0,0
cx52.6_si:ch73-29l19.1,0,0,0
si:ch73-29l19.1_vtnb,0,0,0
clu_si:ch211-276i12.4,0,0,0
si:ch211-276i12.4_SLC4A5,0,0,0
si:ch211-153l6.6_si:ch211-276i12.4,0,0,0
si:ch211-276i12.4_zgc:174935,0,0,0
pcdh8_si:ch211-276i12.4,0,0,0
opn4.1_si:ch211-276i12.4,0,0,0
sept7a_si:ch211-276i12.4,0.000634921,0,0
si:ch211-276i12.4_tnr,0,0,0
atp2b4_si:ch211-276i12.4,0,0,0
ptn_si:ch211-276i12.4,0,0,0
lin7a_si:ch211-276i12.4,0,0,0
atp1b1a_si:ch211-276i12.4,0.000634921,0.008196721,0
cx52.6_si:ch211-276i12.4,0,0,0
si:ch211-276i12.4_vtnb,0,0,0
clu_SLC4A5,0,0,0
clu_si:ch211-153l6.6,0,0,0
clu_zgc:174935,0.005079365,0,0.008695652
clu_pcdh8,0,0,0
clu_opn4.1,0,0,0
clu_sept7a,0.012063492,0,0
clu_tnr,0.040634921,0.008196721,0
atp2b4_clu,0.000634921,0.008196721,0.017391304
clu_ptn,0,0,0
clu_lin7a,0,0,0
atp1b1a_clu,0.017777778,0.008196721,0.017391304
clu_cx52.6,0,0,0
clu_vtnb,0.000634921,0,0
si:ch211-153l6.6_SLC4A5,0,0,0
SLC4A5_zgc:174935,0,0,0
pcdh8_SLC4A5,0,0,0
SLC4A5_SLC4A5,0,0,0
opn4.1_SLC4A5,0,0,0
sept7a_SLC4A5,0,0,0
SLC4A5_tnr,0,0,0
atp2b4_SLC4A5,0,0,0
ptn_SLC4A5,0,0,0
lin7a_SLC4A5,0,0,0
atp1b1a_SLC4A5,0,0,0
cx52.6_SLC4A5,0,0,0
SLC4A5_vtnb,0,0,0
si:ch211-153l6.6_zgc:174935,0,0,0
pcdh8_si:ch211-153l6.6,0,0,0
opn4.1_si:ch211-153l6.6,0,0,0
sept7a_si:ch211-153l6.6,0,0,0
si:ch211-153l6.6_tnr,0,0,0
atp2b4_si:ch211-153l6.6,0,0,0
ptn_si:ch211-153l6.6,0,0,0
lin7a_si:ch211-153l6.6,0,0,0
atp1b1a_si:ch211-153l6.6,0,0,0
cx52.6_si:ch211-153l6.6,0,0,0
si:ch211-153l6.6_vtnb,0,0,0
pcdh8_zgc:174935,0,0,0
opn4.1_zgc:174935,0,0,0
sept7a_zgc:174935,0.008253968,0,0
tnr_zgc:174935,0.018412698,0,0
atp2b4_zgc:174935,0.001269841,0.008196721,0.017391304
ptn_zgc:174935,0.000634921,0,0
lin7a_zgc:174935,0.000634921,0,0
atp1b1a_zgc:174935,0.015873016,0.032786885,0.017391304
cx52.6_zgc:174935,0,0,0
vtnb_zgc:174935,0,0,0
opn4.1_pcdh8,0,0,0
pcdh8_sept7a,0,0,0
pcdh8_tnr,0,0,0
atp2b4_pcdh8,0,0,0
pcdh8_ptn,0,0,0
lin7a_pcdh8,0,0,0
atp1b1a_pcdh8,0,0,0
cx52.6_pcdh8,0,0,0
pcdh8_vtnb,0,0,0
opn4.1_sept7a,0.000634921,0,0
opn4.1_tnr,0.001269841,0,0
atp2b4_opn4.1,0,0,0.008695652
opn4.1_ptn,0,0,0
lin7a_opn4.1,0,0,0
atp1b1a_opn4.1,0,0,0
cx52.6_opn4.1,0,0,0
opn4.1_vtnb,0,0,0
sept7a_tnr,0.05968254,0.008196721,0.008695652
atp2b4_sept7a,0.001269841,0.016393443,0.069565217
ptn_sept7a,0.001269841,0,0.008695652
lin7a_sept7a,0.000634921,0,0
atp1b1a_sept7a,0.058412698,0.090163934,0.043478261
cx52.6_sept7a,0,0,0
sept7a_vtnb,0.000634921,0,0
atp2b4_tnr,0.005079365,0.008196721,0.008695652
ptn_tnr,0.000634921,0,0
lin7a_tnr,0.002539683,0,0
atp1b1a_tnr,0.104761905,0.040983607,0.008695652
cx52.6_tnr,0,0,0
tnr_vtnb,0.000634921,0,0
atp2b4_ptn,0,0,0.008695652
atp2b4_lin7a,0,0,0
atp1b1a_atp2b4,0.004444444,0.155737705,0.095652174
atp2b4_cx52.6,0.000634921,0,0
atp2b4_vtnb,0,0,0
lin7a_ptn,0,0,0
atp1b1a_ptn,0.001269841,0,0
cx52.6_ptn,0,0,0
ptn_vtnb,0,0,0
atp1b1a_lin7a,0.002539683,0,0
cx52.6_lin7a,0,0,0
lin7a_vtnb,0,0,0
atp1b1a_cx52.6,0.000634921,0,0
atp1b1a_vtnb,0,0,0
cx52.6_vtnb,0,0,0
hes2.2_si:dkey-159f12.2,0,0,0
abhd6a_hes2.2,0,0,0
her15.1_hes2.2,0,0,0
atoh7_hes2.2,0,0,0
hes2.2_hes6,0,0,0
foxn4_hes2.2,0,0,0
hes2.2_zgc:158463,0,0,0
hes2.2_si:ch73-21g5.7,0,0,0
dlb_hes2.2,0,0,0
dla_hes2.2,0,0,0
hes2.2_sox11b,0,0,0
celsr1b_hes2.2,0,0,0
hes2.2_insm1a,0,0,0
hes2.2_pou3f1,0,0,0
gadd45gb.1_hes2.2,0,0,0
hes2.2_im:7152348,0,0,0
hes2.2_olig2,0,0,0
hes2.2_marcksa,0,0,0
hes2.2_zgc:113625,0,0,0
her15.2_hes2.2,0,0,0
hes2.2_sox3,0,0,0
hes2.2_mybl1,0,0,0
hes2.2_neurog1,0,0,0
hes2.2_rbpjb,0,0,0
abhd6a_si:dkey-159f12.2,0.002539683,0,0
her15.1_si:dkey-159f12.2,0,0,0
atoh7_si:dkey-159f12.2,0.001269841,0,0
hes6_si:dkey-159f12.2,0.001269841,0,0
foxn4_si:dkey-159f12.2,0,0,0
si:dkey-159f12.2_zgc:158463,0.015873016,0.008196721,0
si:ch73-21g5.7_si:dkey-159f12.2,0,0,0
dlb_si:dkey-159f12.2,0.003174603,0,0
dla_si:dkey-159f12.2,0.001269841,0,0
si:dkey-159f12.2_sox11b,0,0,0
celsr1b_si:dkey-159f12.2,0.003809524,0,0
insm1a_si:dkey-159f12.2,0.000634921,0,0
pou3f1_si:dkey-159f12.2,0,0,0
gadd45gb.1_si:dkey-159f12.2,0,0,0
im:7152348_si:dkey-159f12.2,0,0,0
olig2_si:dkey-159f12.2,0,0,0
marcksa_si:dkey-159f12.2,0,0,0
si:dkey-159f12.2_zgc:113625,0,0,0
her15.2_si:dkey-159f12.2,0.000634921,0,0
si:dkey-159f12.2_sox3,0,0,0
mybl1_si:dkey-159f12.2,0,0,0
neurog1_si:dkey-159f12.2,0,0,0
rbpjb_si:dkey-159f12.2,0.004444444,0.008196721,0
abhd6a_her15.1,0.000634921,0,0
abhd6a_atoh7,0.000634921,0,0
abhd6a_hes6,0.003809524,0,0
abhd6a_foxn4,0,0,0
abhd6a_zgc:158463,0.125714286,0.032786885,0.034782609
abhd6a_si:ch73-21g5.7,0,0,0
abhd6a_dlb,0.006984127,0,0
abhd6a_dla,0.002539683,0,0
abhd6a_sox11b,0,0,0.008695652
abhd6a_celsr1b,0.017142857,0,0
abhd6a_insm1a,0.000634921,0,0
abhd6a_pou3f1,0.000634921,0,0
abhd6a_gadd45gb.1,0.002539683,0,0
abhd6a_im:7152348,0,0,0.008695652
abhd6a_olig2,0,0,0
abhd6a_marcksa,0,0,0
abhd6a_zgc:113625,0,0,0
abhd6a_her15.2,0,0.008196721,0.008695652
abhd6a_sox3,0.000634921,0,0
abhd6a_mybl1,0.01015873,0.008196721,0
abhd6a_neurog1,0,0,0
abhd6a_rbpjb,0.033650794,0.008196721,0.008695652
atoh7_her15.1,0,0,0
her15.1_hes6,0.001269841,0.008196721,0
foxn4_her15.1,0,0,0
her15.1_zgc:158463,0.005079365,0.155737705,0.026086957
her15.1_si:ch73-21g5.7,0,0,0
dlb_her15.1,0.001269841,0.008196721,0
dla_her15.1,0.002539683,0.040983607,0
her15.1_sox11b,0,0,0
celsr1b_her15.1,0.000634921,0,0
her15.1_insm1a,0,0,0
her15.1_pou3f1,0,0,0
gadd45gb.1_her15.1,0.000634921,0.008196721,0
her15.1_im:7152348,0,0.008196721,0
her15.1_olig2,0,0,0
her15.1_marcksa,0,0,0
her15.1_zgc:113625,0,0,0
her15.1_her15.2,0.002539683,0.040983607,0
her15.1_sox3,0,0,0
her15.1_mybl1,0.000634921,0.008196721,0
her15.1_neurog1,0,0,0
her15.1_rbpjb,0.003174603,0.040983607,0
atoh7_hes6,0.000634921,0,0
atoh7_foxn4,0,0,0
atoh7_zgc:158463,0.005079365,0,0
atoh7_si:ch73-21g5.7,0,0,0
atoh7_dlb,0,0,0
atoh7_dla,0,0,0
atoh7_sox11b,0,0,0
atoh7_celsr1b,0.000634921,0,0
atoh7_insm1a,0,0,0
atoh7_pou3f1,0,0,0
atoh7_gadd45gb.1,0,0,0
atoh7_im:7152348,0,0,0
atoh7_olig2,0,0,0
atoh7_marcksa,0,0,0
atoh7_zgc:113625,0,0,0
atoh7_her15.2,0,0,0
atoh7_sox3,0,0,0
atoh7_mybl1,0,0,0
atoh7_neurog1,0,0,0
atoh7_rbpjb,0.001904762,0,0
foxn4_hes6,0,0,0
hes6_zgc:158463,0.052698413,0.032786885,0.060869565
hes6_si:ch73-21g5.7,0,0,0
dlb_hes6,0.010793651,0,0.008695652
dla_hes6,0.007619048,0.016393443,0
hes6_sox11b,0.001269841,0,0
celsr1b_hes6,0.006984127,0.008196721,0
hes6_insm1a,0.000634921,0,0
hes6_pou3f1,0,0,0
gadd45gb.1_hes6,0.002539683,0,0
hes6_im:7152348,0,0,0
hes6_olig2,0,0,0
hes6_marcksa,0,0,0
hes6_zgc:113625,0.000634921,0,0
her15.2_hes6,0.001904762,0,0
hes6_sox3,0.000634921,0,0
hes6_mybl1,0.005079365,0.008196721,0
hes6_neurog1,0,0,0
hes6_rbpjb,0.01968254,0.008196721,0.008695652
foxn4_zgc:158463,0.001269841,0,0
foxn4_si:ch73-21g5.7,0,0,0
dlb_foxn4,0,0,0
dla_foxn4,0,0,0
foxn4_sox11b,0,0,0
celsr1b_foxn4,0,0,0
foxn4_insm1a,0,0,0
foxn4_pou3f1,0.000634921,0,0
foxn4_gadd45gb.1,0,0,0
foxn4_im:7152348,0,0,0
foxn4_olig2,0,0,0
foxn4_marcksa,0,0,0
foxn4_zgc:113625,0,0,0
foxn4_her15.2,0,0,0
foxn4_sox3,0,0,0
foxn4_mybl1,0,0,0
foxn4_neurog1,0,0,0
foxn4_rbpjb,0,0,0
si:ch73-21g5.7_zgc:158463,0,0,0
dlb_zgc:158463,0.066031746,0.040983607,0.034782609
dla_zgc:158463,0.036825397,0.098360656,0.069565217
sox11b_zgc:158463,0.006349206,0.024590164,0.017391304
celsr1b_zgc:158463,0.147936508,0.032786885,0.008695652
insm1a_zgc:158463,0.008253968,0,0
pou3f1_zgc:158463,0.001904762,0,0
gadd45gb.1_zgc:158463,0.026031746,0.016393443,0.008695652
im:7152348_zgc:158463,0.001904762,0.049180328,0.026086957
olig2_zgc:158463,0,0,0
marcksa_zgc:158463,0.000634921,0,0.008695652
zgc:113625_zgc:158463,0.001904762,0.024590164,0
her15.2_zgc:158463,0.008888889,0.073770492,0.034782609
sox3_zgc:158463,0.005079365,0.016393443,0.008695652
mybl1_zgc:158463,0.050793651,0.073770492,0.060869565
neurog1_zgc:158463,0,0,0
rbpjb_zgc:158463,0.261587302,0.180327869,0.147826087
dlb_si:ch73-21g5.7,0,0,0
dla_si:ch73-21g5.7,0,0,0
si:ch73-21g5.7_sox11b,0,0,0
celsr1b_si:ch73-21g5.7,0,0,0
insm1a_si:ch73-21g5.7,0,0,0
pou3f1_si:ch73-21g5.7,0,0,0
gadd45gb.1_si:ch73-21g5.7,0,0,0
im:7152348_si:ch73-21g5.7,0,0,0
olig2_si:ch73-21g5.7,0,0,0
marcksa_si:ch73-21g5.7,0,0,0
si:ch73-21g5.7_zgc:113625,0,0,0
her15.2_si:ch73-21g5.7,0,0,0
si:ch73-21g5.7_sox3,0,0,0
mybl1_si:ch73-21g5.7,0,0,0
neurog1_si:ch73-21g5.7,0,0,0
rbpjb_si:ch73-21g5.7,0,0,0
dla_dlb,0.012063492,0.016393443,0.017391304
dlb_sox11b,0.000634921,0,0
celsr1b_dlb,0.013968254,0.008196721,0
dlb_insm1a,0.001269841,0,0
dlb_pou3f1,0.000634921,0,0
dlb_gadd45gb.1,0.005079365,0,0
dlb_im:7152348,0.000634921,0,0
dlb_olig2,0,0,0
dlb_marcksa,0,0,0
dlb_zgc:113625,0,0,0
dlb_her15.2,0.003174603,0.008196721,0.017391304
dlb_sox3,0,0,0
dlb_mybl1,0.010793651,0.016393443,0.008695652
dlb_neurog1,0,0,0
dlb_rbpjb,0.024126984,0.008196721,0.008695652
dla_sox11b,0.000634921,0.008196721,0
celsr1b_dla,0.008253968,0.008196721,0
dla_insm1a,0,0,0
dla_pou3f1,0,0,0
dla_gadd45gb.1,0.005714286,0.016393443,0.008695652
dla_im:7152348,0,0,0
dla_olig2,0,0,0
dla_marcksa,0,0,0
dla_zgc:113625,0,0,0
dla_her15.2,0.003174603,0.024590164,0.017391304
dla_sox3,0,0,0
dla_mybl1,0.006984127,0.032786885,0
dla_neurog1,0,0,0
dla_rbpjb,0.016507937,0.049180328,0.026086957
celsr1b_sox11b,0.001269841,0,0
insm1a_sox11b,0,0,0
pou3f1_sox11b,0,0,0
gadd45gb.1_sox11b,0.001269841,0,0
im:7152348_sox11b,0,0,0
olig2_sox11b,0,0,0
marcksa_sox11b,0,0,0
sox11b_zgc:113625,0,0,0
her15.2_sox11b,0,0,0
sox11b_sox3,0,0,0
mybl1_sox11b,0,0,0
neurog1_sox11b,0,0,0
rbpjb_sox11b,0.001269841,0,0.008695652
celsr1b_insm1a,0,0,0
celsr1b_pou3f1,0,0,0
celsr1b_gadd45gb.1,0.003809524,0,0
celsr1b_im:7152348,0.000634921,0,0
celsr1b_olig2,0,0,0
celsr1b_marcksa,0,0,0
celsr1b_zgc:113625,0,0,0
celsr1b_her15.2,0.003174603,0,0
celsr1b_sox3,0.000634921,0,0
celsr1b_mybl1,0.008253968,0.008196721,0
celsr1b_neurog1,0,0,0
celsr1b_rbpjb,0.047619048,0.016393443,0
insm1a_pou3f1,0,0,0
gadd45gb.1_insm1a,0,0,0
im:7152348_insm1a,0,0,0
insm1a_olig2,0,0,0
insm1a_marcksa,0,0,0
insm1a_zgc:113625,0.000634921,0,0
her15.2_insm1a,0,0,0
insm1a_sox3,0,0,0
insm1a_mybl1,0.001269841,0,0
insm1a_neurog1,0,0,0
insm1a_rbpjb,0.001904762,0,0
gadd45gb.1_pou3f1,0,0,0
im:7152348_pou3f1,0,0,0
olig2_pou3f1,0,0,0
marcksa_pou3f1,0,0,0
pou3f1_zgc:113625,0,0,0
her15.2_pou3f1,0,0,0
pou3f1_sox3,0,0,0
mybl1_pou3f1,0,0,0
neurog1_pou3f1,0,0,0
pou3f1_rbpjb,0,0,0
gadd45gb.1_im:7152348,0,0,0
gadd45gb.1_olig2,0,0,0
gadd45gb.1_marcksa,0,0,0
gadd45gb.1_zgc:113625,0,0,0
gadd45gb.1_her15.2,0.000634921,0,0
gadd45gb.1_sox3,0,0,0
gadd45gb.1_mybl1,0.006349206,0,0
gadd45gb.1_neurog1,0,0,0
gadd45gb.1_rbpjb,0.008253968,0,0
im:7152348_olig2,0,0,0
im:7152348_marcksa,0,0,0
im:7152348_zgc:113625,0,0,0
her15.2_im:7152348,0,0,0
im:7152348_sox3,0,0,0
im:7152348_mybl1,0,0,0
im:7152348_neurog1,0,0,0
im:7152348_rbpjb,0.000634921,0.008196721,0.008695652
marcksa_olig2,0,0,0
olig2_zgc:113625,0,0,0
her15.2_olig2,0,0,0
olig2_sox3,0,0,0
mybl1_olig2,0,0,0
neurog1_olig2,0,0,0
olig2_rbpjb,0,0,0
marcksa_zgc:113625,0,0,0
her15.2_marcksa,0,0,0
marcksa_sox3,0,0,0
marcksa_mybl1,0,0,0
marcksa_neurog1,0,0,0
marcksa_rbpjb,0,0,0
her15.2_zgc:113625,0,0,0
sox3_zgc:113625,0,0,0
mybl1_zgc:113625,0,0,0
neurog1_zgc:113625,0,0,0
rbpjb_zgc:113625,0,0,0
her15.2_sox3,0,0,0
her15.2_mybl1,0.000634921,0.008196721,0
her15.2_neurog1,0,0,0
her15.2_rbpjb,0.005714286,0.024590164,0.008695652
mybl1_sox3,0,0,0
neurog1_sox3,0,0,0
rbpjb_sox3,0.001269841,0,0
mybl1_neurog1,0,0,0
mybl1_rbpjb,0.015873016,0.032786885,0.008695652
