Gene,Crista.SCs,HCs,Macula.SCs,max,maxcol
tomm20b,0.017391304,0.083174603,0.024590164,0.083174603,HCs
rbm34,0,0.025396825,0.008196721,0.025396825,HCs
nxph2b,0,0.001904762,0,0.001904762,HCs
si:dkey-57n24.6,0.026086957,0.362539683,0.016393443,0.362539683,HCs
lmod1b,0,0,0,0,Crista.SCs
tbce,0.017391304,0.012063492,0.024590164,0.024590164,Macula.SCs
wnt4,0.008695652,0.001269841,0,0.008695652,Crista.SCs
psmd14,0.017391304,0.066666667,0.040983607,0.066666667,HCs
sulf2a,0.182608696,0.058412698,0.213114754,0.213114754,Macula.SCs
tbr1a,0.008695652,0,0.016393443,0.016393443,Macula.SCs
foxp4,0.295652174,0.394285714,0.18852459,0.394285714,HCs
zgc:174354.2,0,0,0,0,Crista.SCs
timm17a,0.017391304,0.172063492,0.032786885,0.172063492,HCs
acad9,0.034782609,0.018412698,0.008196721,0.034782609,Crista.SCs
CR769769.3,0,0.006349206,0,0.006349206,HCs
si:ch211-262i1.3,0,0,0,0,Crista.SCs
ace2,0,0,0,0,Crista.SCs
si:ch73-226l13.2,0,0,0,0,Crista.SCs
si:ch211-227n13.3,0.008695652,0.006984127,0.008196721,0.008695652,Crista.SCs
si:ch211-262i1.4,0,0,0,0,Crista.SCs
tafa4b,0,0.003174603,0,0.003174603,HCs
nek4,0.008695652,0.03047619,0.008196721,0.03047619,HCs
spcs1,0.086956522,0.206984127,0.06557377,0.206984127,HCs
CR847939.1,0,0.002539683,0,0.002539683,HCs
cnbpb,0.086956522,0.246984127,0.073770492,0.246984127,HCs
eogt,0.026086957,0.027301587,0.016393443,0.027301587,HCs
zgc:91850.1,0,0,0,0,Crista.SCs
setmar,0,0.003809524,0,0.003809524,HCs
si:ch211-262i1.5,0.008695652,0.006349206,0,0.008695652,Crista.SCs
MDFI,0.026086957,0.006984127,0.131147541,0.131147541,Macula.SCs
rab3ab,0.07826087,0.214603175,0.040983607,0.214603175,HCs
nhsb,0.008695652,0.078730159,0.016393443,0.078730159,HCs
CR933559.1,0.069565217,0.062222222,0.032786885,0.069565217,Crista.SCs
brk1,0.017391304,0.044444444,0.032786885,0.044444444,HCs
zgc:174353.2,0,0,0,0,Crista.SCs
zrsr2,0.034782609,0.045714286,0.024590164,0.045714286,HCs
iqsec1b,0.208695652,0.956190476,0.368852459,0.956190476,HCs
tfeb,0.095652174,0.097777778,0.139344262,0.139344262,Macula.SCs
dnajc14,0.017391304,0.022222222,0.024590164,0.024590164,Macula.SCs
gpx1a,0.043478261,0.042539683,0.032786885,0.043478261,Crista.SCs
si:ch211-209f22.3,0,0,0,0,Crista.SCs
ap1s2,0.008695652,0.092698413,0.016393443,0.092698413,HCs
si:ch211-161f7.2,0,0.001269841,0,0.001269841,HCs
FQ790208.1,0.008695652,0.005714286,0,0.008695652,Crista.SCs
CR678435.1,0,0.001269841,0,0.001269841,HCs
scml2,0.12173913,0.132063492,0.06557377,0.132063492,HCs
tmf1,0.052173913,0.161904762,0.057377049,0.161904762,HCs
lsm4,0.069565217,0.09968254,0.049180328,0.09968254,HCs
si:ch211-160o17.2,0.017391304,0.043809524,0.016393443,0.043809524,HCs
camk1b,0.043478261,0.076825397,0.098360656,0.098360656,Macula.SCs
ptbp1b,0.217391304,0.739047619,0.278688525,0.739047619,HCs
rbms1a,0.086956522,0.246984127,0.213114754,0.246984127,HCs
CR847998.1,0,0.003174603,0,0.003174603,HCs
grm2b,0,0.015873016,0,0.015873016,HCs
rrp9,0.026086957,0.015238095,0,0.026086957,Crista.SCs
CR855375.3,0,0.001904762,0,0.001904762,HCs
vamp3,0.034782609,0.042539683,0.016393443,0.042539683,HCs
si:ch211-160o17.3,0,0,0,0,Crista.SCs
fbln2,0.052173913,0.128888889,0.016393443,0.128888889,HCs
zgc:92107,0.026086957,0.008253968,0.06557377,0.06557377,Macula.SCs
zgc:193807,0,0,0.008196721,0.008196721,Macula.SCs
tmem183a,0.043478261,0.036190476,0,0.043478261,Crista.SCs
ENSDARG00000012496,0,0.001904762,0,0.001904762,HCs
zgc:193807.1,0,0,0,0,Crista.SCs
phka2,0.034782609,0.142222222,0.032786885,0.142222222,HCs
itgb6,0.052173913,0.09015873,0.016393443,0.09015873,HCs
zgc:172270,0,0.000634921,0,0.000634921,HCs
raf1b,0,0.043174603,0.032786885,0.043174603,HCs
per3,0.495652174,0.677460317,0.344262295,0.677460317,HCs
cdkl5,0.208695652,0.200634921,0.131147541,0.208695652,Crista.SCs
klhl26,0.017391304,0.160634921,0.016393443,0.160634921,HCs
phf20a,0,0.006984127,0.008196721,0.008196721,Macula.SCs
pla2r1,0.043478261,0.063492063,0.040983607,0.063492063,HCs
ddx49,0.026086957,0.019047619,0.008196721,0.026086957,Crista.SCs
mkrn2,0.017391304,0.033015873,0.008196721,0.033015873,HCs
mkrn2os.1,0,0.008888889,0,0.008888889,HCs
CU695207.2,0,0,0,0,Crista.SCs
CU695207.1,0,0,0,0,Crista.SCs
uba3,0.043478261,0.063492063,0.032786885,0.063492063,HCs
ly75,0.095652174,0.213333333,0.090163934,0.213333333,HCs
nfya,0.034782609,0.038730159,0.016393443,0.038730159,HCs
si:ch211-262i1.6,0.026086957,0.010793651,0.024590164,0.026086957,Crista.SCs
CR555293.1,0,0.001904762,0.016393443,0.016393443,Macula.SCs
col6a2,0,0.003174603,0.008196721,0.008196721,Macula.SCs
irf2bp2b,0.095652174,0.217777778,0.06557377,0.217777778,HCs
BX569779.1,0,0.001904762,0,0.001904762,HCs
uts2b,0,0.000634921,0,0.000634921,HCs
rs1a,0,0.003174603,0.008196721,0.008196721,Macula.SCs
ppef1,0,0.027301587,0.008196721,0.027301587,HCs
ccdc3b,0.008695652,0.011428571,0,0.011428571,HCs
si:dkey-264d12.1,0.052173913,0.003809524,0,0.052173913,Crista.SCs
BX248331.2,0.095652174,0.066031746,0.204918033,0.204918033,Macula.SCs
wnt7aa,0.260869565,0.022857143,0.172131148,0.260869565,Crista.SCs
tnfrsf9b,0,0.002539683,0,0.002539683,HCs
CR548622.3,0,0.008253968,0.008196721,0.008253968,HCs
ppfia4,0,0.023492063,0,0.023492063,HCs
fam83e,0.026086957,0.001904762,0.024590164,0.026086957,Crista.SCs
EMP3,0.026086957,0.004444444,0.016393443,0.026086957,Crista.SCs
CR589944.1,0.052173913,0.032380952,0.032786885,0.052173913,Crista.SCs
si:dkey-264d12.5,0.017391304,0,0.008196721,0.017391304,Crista.SCs
cishb,0.008695652,0.073015873,0,0.073015873,HCs
si:ch211-160o17.4,0.052173913,0.125079365,0.040983607,0.125079365,HCs
FAM107A.1,0.139130435,0.052698413,0.057377049,0.139130435,Crista.SCs
efna2b,0.069565217,0.039365079,0.032786885,0.069565217,Crista.SCs
mkrn2os.2,0.008695652,0.044444444,0.024590164,0.044444444,HCs
tsen2,0,0.032380952,0.008196721,0.032380952,HCs
znf362a,0.034782609,0.042539683,0.016393443,0.042539683,HCs
si:dkey-93h22.8,0.008695652,0.008888889,0,0.008888889,HCs
BX248331.4,0,0,0,0,Crista.SCs
si:ch211-193i15.1,0,0,0,0,Crista.SCs
trim62.2,0,0.043174603,0.024590164,0.043174603,HCs
CR548622.2,0,0.011428571,0.008196721,0.011428571,HCs
ptpdc1a,0.017391304,0.145396825,0.008196721,0.145396825,HCs
adora1a,0.017391304,0.001269841,0,0.017391304,Crista.SCs
sort1a,0.026086957,0.017142857,0.073770492,0.073770492,Macula.SCs
si:dkey-207b20.2,0,0,0,0,Crista.SCs
CT033790.2,0,0,0,0,Crista.SCs
b3galt6,0.008695652,0.01015873,0,0.01015873,HCs
col6a1,0,0.006349206,0,0.006349206,HCs
si:dkey-163f14.6,0,0.015873016,0,0.015873016,HCs
qrich1,0.060869565,0.05015873,0.040983607,0.060869565,Crista.SCs
rbb4l,0.034782609,0.053333333,0.032786885,0.053333333,HCs
si:ch211-160o17.6,0,0.003174603,0,0.003174603,HCs
tmem167b,0.008695652,0.018412698,0,0.018412698,HCs
FQ976909.1,0,0,0.008196721,0.008196721,Macula.SCs
si:ch211-25d12.7,0,0.006984127,0,0.006984127,HCs
CR550307.1,0.008695652,0,0,0.008695652,Crista.SCs
crtc1b,0.060869565,0.116825397,0.024590164,0.116825397,HCs
ndrg3a,0.130434783,0.126984127,0.131147541,0.131147541,Macula.SCs
si:ch73-60h1.1,0.356521739,0.066031746,0.057377049,0.356521739,Crista.SCs
comp,0.008695652,0.008888889,0,0.008888889,HCs
zgc:175135,0,0,0,0,Crista.SCs
rpusd4,0.069565217,0.200634921,0.057377049,0.200634921,HCs
twf2b,0.165217391,0.626031746,0.040983607,0.626031746,HCs
ogal,0.008695652,0.007619048,0.024590164,0.024590164,Macula.SCs
si:ch211-63i20.3,0.043478261,0.113650794,0.032786885,0.113650794,HCs
trim62.1,0.060869565,0.088888889,0.008196721,0.088888889,HCs
zgc:175135.1,0,0,0,0,Crista.SCs
CR293511.2,0,0.013333333,0,0.013333333,HCs
barx1,0,0.001269841,0.016393443,0.016393443,Macula.SCs
si:ch211-14i3.2,0,0,0,0,Crista.SCs
afmid,0.008695652,0.037460317,0.016393443,0.037460317,HCs
tnfrsf1b,0.034782609,0.014603175,0,0.034782609,Crista.SCs
psma5,0.008695652,0.052063492,0.016393443,0.052063492,HCs
si:dkeyp-61b2.1,0,0.002539683,0.008196721,0.008196721,Macula.SCs
CR931782.1,0,0.001269841,0,0.001269841,HCs
phf2,0.208695652,0.257777778,0.245901639,0.257777778,HCs
miip,0.026086957,0.008888889,0,0.026086957,Crista.SCs
pparg,0,0.000634921,0,0.000634921,HCs
CR931782.2,0,0.003809524,0.008196721,0.008196721,Macula.SCs
timp4.3,0,0.003174603,0,0.003174603,HCs
timp4.2,0,0,0,0,Crista.SCs
syn2b,0,0.006349206,0.008196721,0.008196721,Macula.SCs
cant1b,0.069565217,0.237460317,0.057377049,0.237460317,HCs
si:ch211-253b8.2,0,0.024126984,0,0.024126984,HCs
myom2a,0,0.005714286,0,0.005714286,HCs
mmel1,0.034782609,0.023492063,0.040983607,0.040983607,Macula.SCs
ugt1b1,0,0,0,0,Crista.SCs
sgta,0.147826087,0.227301587,0.12295082,0.227301587,HCs
ugt1b5,0.017391304,0.005079365,0.032786885,0.032786885,Macula.SCs
ugt1b4,0,0,0,0,Crista.SCs
ugt1b7,0.008695652,0.002539683,0,0.008695652,Crista.SCs
ugt1b2,0,0,0,0,Crista.SCs
ugt1b3,0,0,0,0,Crista.SCs
tdo2b,0,0.001904762,0,0.001904762,HCs
zgc:173548,0,0.003809524,0,0.003809524,HCs
CU019562.1,0,0.000634921,0,0.000634921,HCs
BX537143.1,0,0,0,0,Crista.SCs
myog,0,0,0,0,Crista.SCs
prxl2b,0.008695652,0.001904762,0.008196721,0.008695652,Crista.SCs
CU019562.3,0,0.000634921,0,0.000634921,HCs
CU019562.2,0,0.000634921,0,0.000634921,HCs
tamm41,0.008695652,0.004444444,0,0.008695652,Crista.SCs
mapk14b,0.07826087,0.153015873,0.12295082,0.153015873,HCs
vgll4b,0.060869565,0.108571429,0.12295082,0.12295082,Macula.SCs
si:dkey-6d5.1,0,0,0,0,Crista.SCs
cdh27,0,0.014603175,0,0.014603175,HCs
si:ch211-86h15.1,0.026086957,0.02031746,0.024590164,0.026086957,Crista.SCs
sypl2a,0.017391304,0.018412698,0.040983607,0.040983607,Macula.SCs
txlng,0.026086957,0.037460317,0.024590164,0.037460317,HCs
atxn7l2a,0.008695652,0.058412698,0.008196721,0.058412698,HCs
cflara,0.060869565,0.029206349,0.032786885,0.060869565,Crista.SCs
slc45a1,0,0.000634921,0,0.000634921,HCs
fam120a,0.095652174,0.13015873,0.06557377,0.13015873,HCs
BX601648.2,0,0.001904762,0,0.001904762,HCs
atp13a3,0.182608696,0.231746032,0.106557377,0.231746032,HCs
elavl1b,0.095652174,0.158730159,0.090163934,0.158730159,HCs
lgsn,0,0.000634921,0,0.000634921,HCs
tmem169a,0,0.012063492,0,0.012063492,HCs
si:ch211-253b8.5,0.069565217,0.003809524,0,0.069565217,Crista.SCs
lsg1,0.017391304,0.039365079,0.016393443,0.039365079,HCs
trpc4apa,0.043478261,0.06984127,0.024590164,0.06984127,HCs
tmem44,0.017391304,0.000634921,0.016393443,0.017391304,Crista.SCs
cyb561d1,0.008695652,0.242539683,0.016393443,0.242539683,HCs
CR925817.1,0,0,0,0,Crista.SCs
pecr,0.026086957,0.017142857,0.008196721,0.026086957,Crista.SCs
si:ch211-222l21.1,0.069565217,0.057777778,0.147540984,0.147540984,Macula.SCs
bmp7a,0,0.001904762,0,0.001904762,HCs
usp48,0.026086957,0.057777778,0.040983607,0.057777778,HCs
zbtb40,0.008695652,0.024126984,0.016393443,0.024126984,HCs
ptp4a1,0.052173913,0.101587302,0.12295082,0.12295082,Macula.SCs
lhfpl5a,0.034782609,0.37015873,0.057377049,0.37015873,HCs
CT583672.1,0,0.055873016,0,0.055873016,HCs
srpk1b,0.043478261,0.198095238,0.024590164,0.198095238,HCs
CR550302.1,0,0.000634921,0,0.000634921,HCs
cass4,0,0.002539683,0,0.002539683,HCs
CR555298.1,0,0,0,0,Crista.SCs
myh7ba,0,0.004444444,0.016393443,0.016393443,Macula.SCs
BX601648.1,0,0.000634921,0,0.000634921,HCs
slc1a8a,0,0.002539683,0,0.002539683,HCs
atp2b4,0.339130435,0.012063492,0.204918033,0.339130435,Crista.SCs
fam43a,0,0.040634921,0.06557377,0.06557377,Macula.SCs
atg7,0.043478261,0.076825397,0.049180328,0.076825397,HCs
smim7,0.069565217,0.13015873,0.073770492,0.13015873,HCs
map4k3a,0.191304348,0.325079365,0.196721311,0.325079365,HCs
FO681390.1,0,0.002539683,0,0.002539683,HCs
xxylt1,0.026086957,0.069206349,0.040983607,0.069206349,HCs
cstf1,0.008695652,0.019047619,0.008196721,0.019047619,HCs
ccdc114,0.008695652,0.106031746,0.024590164,0.106031746,HCs
kif21b,0.052173913,0.040634921,0.073770492,0.073770492,Macula.SCs
snai1a,0,0.000634921,0,0.000634921,HCs
tp53inp2,0,0.036825397,0.008196721,0.036825397,HCs
rpn2,0.156521739,0.22984127,0.114754098,0.22984127,HCs
CR457444.3,0,0,0,0,Crista.SCs
ldlrad2,0,0,0,0,Crista.SCs
si:ch211-11c3.12,0,0,0,0,Crista.SCs
CR457444.5,0,0,0,0,Crista.SCs
CR457444.6,0.008695652,0.002539683,0.032786885,0.032786885,Macula.SCs
tas1r3,0,0.000634921,0,0.000634921,HCs
CU928222.2,0,0.000634921,0,0.000634921,HCs
si:ch211-11c3.11,0,0.000634921,0,0.000634921,HCs
CR457444.1,0,0.007619048,0.008196721,0.008196721,Macula.SCs
CR457444.2,0,0,0,0,Crista.SCs
tmem38a,0,0.000634921,0,0.000634921,HCs
CR457444.4,0,0,0,0,Crista.SCs
thop1,0.026086957,0.031746032,0.024590164,0.031746032,HCs
CU928222.1,0,0.000634921,0,0.000634921,HCs
FP236327.1,0,0,0,0,Crista.SCs
si:ch211-11c3.9,0,0,0,0,Crista.SCs
errfi1a,0.069565217,0.050793651,0.06557377,0.069565217,Crista.SCs
slc6a1b,0,0.001904762,0,0.001904762,HCs
cyldb,0,0.001904762,0,0.001904762,HCs
optc,0,0.000634921,0,0.000634921,HCs
col9a1a,0.139130435,0.005714286,0.090163934,0.139130435,Crista.SCs
CABZ01083815.1,0,0,0,0,Crista.SCs
tmem178,0.008695652,0.106666667,0.008196721,0.106666667,HCs
csf1a,0,0.000634921,0.008196721,0.008196721,Macula.SCs
MYG1,0,0.026031746,0.024590164,0.026031746,HCs
slc8a1a,0.017391304,0.135873016,0.024590164,0.135873016,HCs
kiss1,0,0,0,0,Crista.SCs
mala,0,0,0,0,Crista.SCs
zgc:153665,0,0.003174603,0.008196721,0.008196721,Macula.SCs
golt1a,0.017391304,0.002539683,0,0.017391304,Crista.SCs
nwd1,0,0.001904762,0,0.001904762,HCs
top1l,0.139130435,0.18984127,0.139344262,0.18984127,HCs
ctdspl3,0.026086957,0.198730159,0.06557377,0.198730159,HCs
pgap4,0.008695652,0.01015873,0.016393443,0.016393443,Macula.SCs
zgc:113223,0,0,0,0,Crista.SCs
plekha6,0.67826087,0.601269841,0.418032787,0.67826087,Crista.SCs
timeless,0.043478261,0.127619048,0.040983607,0.127619048,HCs
tpcn3,0.008695652,0.000634921,0,0.008695652,Crista.SCs
eif4g3a,0.086956522,0.193650794,0.114754098,0.193650794,HCs
ttbk1a,0.008695652,0.006984127,0.016393443,0.016393443,Macula.SCs
prr13,0,0.023492063,0.016393443,0.023492063,HCs
cacna2d3,0,0.000634921,0,0.000634921,HCs
pmela,0,0.008253968,0,0.008253968,HCs
reep6,0,0.001269841,0,0.001269841,HCs
si:ch73-238c9.1,0.017391304,0.023492063,0.016393443,0.023492063,HCs
apc2,0,0.003174603,0.024590164,0.024590164,Macula.SCs
slc6a11b,0.008695652,0.000634921,0,0.008695652,Crista.SCs
ghrh,0,0.003174603,0,0.003174603,HCs
cdk5rap1,0.113043478,0.161904762,0.098360656,0.161904762,HCs
si:ch73-21d24.1,0,0,0,0,Crista.SCs
si:ch211-232b12.5,0.052173913,0.085079365,0.057377049,0.085079365,HCs
parapinopsinb,0,0.008253968,0,0.008253968,HCs
slc22a7a,0,0,0,0,Crista.SCs
fam83d,0.008695652,0.013968254,0.016393443,0.016393443,Macula.SCs
si:dkey-23f9.4,0.008695652,0.02984127,0.008196721,0.02984127,HCs
mrpl4,0.017391304,0.033650794,0.008196721,0.033650794,HCs
adnpa,0,0.022857143,0.016393443,0.022857143,HCs
mafbb,0,0.001269841,0,0.001269841,HCs
CR932000.1,0.008695652,0.002539683,0,0.008695652,Crista.SCs
si:dkeyp-97e7.9,0,0,0,0,Crista.SCs
alpl,0,0.005079365,0.008196721,0.008196721,Macula.SCs
ece1,0.008695652,0.061587302,0.016393443,0.061587302,HCs
nfasca,0.652173913,0.566984127,0.5,0.652173913,Crista.SCs
gata1a,0,0.000634921,0,0.000634921,HCs
si:dkey-13a21.4,0,0,0,0,Crista.SCs
CR354444.1,0,0,0,0,Crista.SCs
CR354444.2,0.008695652,0.001904762,0,0.008695652,Crista.SCs
mmp19,0,0.001904762,0,0.001904762,HCs
cdk2,0,0.001904762,0,0.001904762,HCs
opn1sw2,0.008695652,0.004444444,0.008196721,0.008695652,Crista.SCs
CT573282.1,0,0,0,0,Crista.SCs
hcfc1a,0.026086957,0.069206349,0.032786885,0.069206349,HCs
cntn2,0,0.08,0.008196721,0.08,HCs
si:ch211-220m17.4,0,0.004444444,0,0.004444444,HCs
nmur3,0,0,0,0,Crista.SCs
opn1lw1,0,0,0,0,Crista.SCs
opn1lw2,0,0,0,0,Crista.SCs
gnl3l,0.034782609,0.024761905,0.024590164,0.034782609,Crista.SCs
svbp,0.017391304,0.03047619,0,0.03047619,HCs
prph,0,0,0,0,Crista.SCs
chia.1,0,0.000634921,0,0.000634921,HCs
ralbb,0.008695652,0.003174603,0,0.008695652,Crista.SCs
zgc:175135.2,0,0,0,0,Crista.SCs
acyp2,0,0.000634921,0,0.000634921,HCs
AL844172.2,0,0,0,0,Crista.SCs
sp2,0.017391304,0.043174603,0.049180328,0.049180328,Macula.SCs
arf4b,0.008695652,0,0,0.008695652,Crista.SCs
ptprga,0.286956522,0.761269841,0.352459016,0.761269841,HCs
mrto4,0,0.005079365,0,0.005079365,HCs
ier2b,0.530434783,0.46984127,0.557377049,0.557377049,Macula.SCs
zgc:174356.1,0,0,0,0,Crista.SCs
VMAC,0,0,0,0,Crista.SCs
FP016005.1,0.034782609,0.008253968,0.016393443,0.034782609,Crista.SCs
pfklb,0.008695652,0.005079365,0,0.008695652,Crista.SCs
CR847970.1,0,0,0,0,Crista.SCs
cpne5b,0.034782609,0.097777778,0.016393443,0.097777778,HCs
SFMBT1,0.034782609,0.077460317,0.024590164,0.077460317,HCs
foxg1b,0,0.002539683,0,0.002539683,HCs
clcn4,0.026086957,0.041904762,0.032786885,0.041904762,HCs
CR450764.14,0,0,0,0,Crista.SCs
cfap410,0,0.017777778,0,0.017777778,HCs
strn,0.060869565,0.097777778,0.073770492,0.097777778,HCs
ENSDARG00000098374,0.060869565,0.106031746,0.286885246,0.286885246,Macula.SCs
pex11g,0.017391304,0.003809524,0,0.017391304,Crista.SCs
slc35e1,0.052173913,0.071111111,0.032786885,0.071111111,HCs
tmcc1b,0.052173913,0.125714286,0.057377049,0.125714286,HCs
nab2,0.008695652,0.002539683,0.008196721,0.008695652,Crista.SCs
AL954137.2,0.026086957,0.040634921,0.032786885,0.040634921,HCs
zgc:91850.2,0,0,0,0,Crista.SCs
kcnab2a,0.086956522,0.864761905,0.221311475,0.864761905,HCs
rargb,0.008695652,0.002539683,0.016393443,0.016393443,Macula.SCs
CABZ01022569.2,0,0,0,0,Crista.SCs
INHBB,0,0,0.008196721,0.008196721,Macula.SCs
map1lc3c,0,0,0,0,Crista.SCs
her15.2,0.034782609,0.008888889,0.073770492,0.073770492,Macula.SCs
CR450764.3,0,0.000634921,0,0.000634921,HCs
park7,0.017391304,0.053333333,0.049180328,0.053333333,HCs
slc2a10,0.008695652,0.001269841,0.016393443,0.016393443,Macula.SCs
AL954137.1,0,0,0,0,Crista.SCs
arid3a,0.043478261,0.01968254,0.008196721,0.043478261,Crista.SCs
il17rd,0.330434783,0.114920635,0.196721311,0.330434783,Crista.SCs
her2,0,0,0,0,Crista.SCs
RPL37A,0.434782609,0.553650794,0.409836066,0.553650794,HCs
igfbp6a,0,0.001904762,0,0.001904762,HCs
zgc:162182,0,0.001269841,0,0.001269841,HCs
CT033790.1,0,0,0,0,Crista.SCs
pik3c2b,0.095652174,0.117460317,0.073770492,0.117460317,HCs
dgkab,0.008695652,0.001269841,0,0.008695652,Crista.SCs
gnb4b,0.113043478,0.154920635,0.081967213,0.154920635,HCs
pax7a,0.017391304,0.005714286,0.008196721,0.017391304,Crista.SCs
FP325130.1,0,0.008888889,0.008196721,0.008888889,HCs
fgd5a,0,0.003174603,0,0.003174603,HCs
cse1l,0.026086957,0.069206349,0.016393443,0.069206349,HCs
CR855375.5,0,0,0,0,Crista.SCs
CR293511.1,0,0.000634921,0,0.000634921,HCs
socs7,0.017391304,0.027301587,0.016393443,0.027301587,HCs
si:ch211-156l18.4,0,0,0,0,Crista.SCs
hoxc11b,0,0.001269841,0,0.001269841,HCs
megf6b,0,0.006984127,0,0.006984127,HCs
si:ch73-267c23.10,0,0.005079365,0,0.005079365,HCs
FP016005.3,0.034782609,0.004444444,0.024590164,0.034782609,Crista.SCs
mapkapk3,0.286956522,0.054603175,0.172131148,0.286956522,Crista.SCs
CU459094.1,0,0.001269841,0,0.001269841,HCs
si:ch73-106k19.2,0,0.006349206,0.016393443,0.016393443,Macula.SCs
CABZ01022564.2,0,0,0,0,Crista.SCs
stx10.1,0,0,0,0,Crista.SCs
VMAC.1,0,0,0,0,Crista.SCs
her15.1,0.026086957,0.005079365,0.155737705,0.155737705,Macula.SCs
CABZ01092982.2,0.060869565,0.024126984,0.008196721,0.060869565,Crista.SCs
timp4.1,0.008695652,0.001904762,0.008196721,0.008695652,Crista.SCs
ube2v1,0.043478261,0.137142857,0.032786885,0.137142857,HCs
LO018315.6,0,0.000634921,0,0.000634921,HCs
atp2b2,0.034782609,0.197460317,0.024590164,0.197460317,HCs
r3hdm4,0.026086957,0.024761905,0.032786885,0.032786885,Macula.SCs
AL840638.3,0,0,0,0,Crista.SCs
chia.2,0,0.000634921,0,0.000634921,HCs
aspscr1,0.008695652,0.014603175,0.016393443,0.016393443,Macula.SCs
CABZ01100304.1,0,0.000634921,0,0.000634921,HCs
zgc:153431,0.052173913,0.073650794,0.016393443,0.073650794,HCs
CU459094.3,0,0.001269841,0,0.001269841,HCs
EML6,0,0.08952381,0.040983607,0.08952381,HCs
aldh4a1,0.034782609,0.066031746,0.040983607,0.066031746,HCs
hoxc6b,0,0.000634921,0,0.000634921,HCs
srsf7b,0,0.003809524,0,0.003809524,HCs
CR847973.1,0,0,0,0,Crista.SCs
csnk2a4,0,0.001904762,0,0.001904762,HCs
zgc:194981,0,0.010793651,0,0.010793651,HCs
pcdh20.1,0.130434783,0.332063492,0.032786885,0.332063492,HCs
orc2,0,0.003809524,0.008196721,0.008196721,Macula.SCs
stimate,0.017391304,0.056507937,0.008196721,0.056507937,HCs
zgc:174354.3,0,0,0,0,Crista.SCs
si:ch211-193l2.10,0.008695652,0.120634921,0.008196721,0.120634921,HCs
FO681393.1,0,0,0,0,Crista.SCs
eif4a3,0.034782609,0.073015873,0.024590164,0.073015873,HCs
iffo2b,0.026086957,0.043174603,0.008196721,0.043174603,HCs
APBA3,0.034782609,0.107936508,0.040983607,0.107936508,HCs
ENSDARG00000090976,0,0.013968254,0,0.013968254,HCs
sarnp,0.043478261,0.048888889,0.032786885,0.048888889,HCs
BX248501.2,0.008695652,0.006984127,0.008196721,0.008695652,Crista.SCs
opn6a,0,0.000634921,0,0.000634921,HCs
hnrnpa1a,0.069565217,0.077460317,0.024590164,0.077460317,HCs
CR556713.1,0,0.008253968,0.008196721,0.008253968,HCs
wu:fi42e03,0,0.000634921,0,0.000634921,HCs
il1rapl1b,0,0.002539683,0.008196721,0.008196721,Macula.SCs
SHROOM2,0.026086957,0.223492063,0.016393443,0.223492063,HCs
CABZ01008739.1,0.008695652,0.000634921,0,0.008695652,Crista.SCs
ABCA7,0.043478261,0.132063492,0.147540984,0.147540984,Macula.SCs
ldb1b,0.043478261,0.05015873,0.024590164,0.05015873,HCs
zgc:174355.1,0,0,0,0,Crista.SCs
dusp7,0.052173913,0.05968254,0.073770492,0.073770492,Macula.SCs
tdrd3,0.052173913,0.111111111,0.12295082,0.12295082,Macula.SCs
mdm4,0.07826087,0.15047619,0.090163934,0.15047619,HCs
notum1b,0,0.000634921,0,0.000634921,HCs
CABZ01112732.1,0,0,0,0,Crista.SCs
CR450764.10,0.026086957,0.005079365,0.008196721,0.026086957,Crista.SCs
tegt,0.069565217,0.05968254,0.032786885,0.069565217,Crista.SCs
iars1,0,0.033015873,0,0.033015873,HCs
smug1,0.008695652,0.006349206,0,0.008695652,Crista.SCs
cnpy2,0,0.015238095,0.024590164,0.024590164,Macula.SCs
tp53rk,0.008695652,0.006349206,0.008196721,0.008695652,Crista.SCs
CR550302.3,0.017391304,0.021587302,0.008196721,0.021587302,HCs
SERINC3,0,0.000634921,0,0.000634921,HCs
avil,0,0,0,0,Crista.SCs
arfgap1,0,0.003809524,0,0.003809524,HCs
cdk4,0,0.001269841,0,0.001269841,HCs
hoxc12b,0,0,0,0,Crista.SCs
calcoco1b,0,0.012698413,0.008196721,0.012698413,HCs
abhd6a,0.034782609,0.125714286,0.032786885,0.125714286,HCs
FO704721.1,0,0,0,0,Crista.SCs
znf740a.1,0,0,0,0,Crista.SCs
CU459094.2,0,0,0.008196721,0.008196721,Macula.SCs
CABZ01008730.1,0,0,0,0,Crista.SCs
FP003590.2,0,0.012698413,0.008196721,0.012698413,HCs
CU929458.1,0,0.001269841,0.008196721,0.008196721,Macula.SCs
gli2b,0,0.002539683,0.008196721,0.008196721,Macula.SCs
hdac11,0.095652174,0.126349206,0.098360656,0.126349206,HCs
ENSDARG00000075748,0.008695652,0.000634921,0,0.008695652,Crista.SCs
col2a1b,0.269565217,0.032380952,0.196721311,0.269565217,Crista.SCs
zgc:173545,0,0,0,0,Crista.SCs
